Fecha;PM10;PM2.5;Vel Viento;Dir Viento;NO;NO2;NOX;SO2;CO;OZONO;BC ug/m3;Temperatura;Presion Baro;HR;Precipitacion;Rad Solar
27/07/2024 10:00;21;7;1,4;95;20,3;7,3;27,6;0,5;0;12,7;2,4;0;565;58,4;0;540
27/07/2024 11:00;17;6;2,1;120;12,4;3,9;16,3;0,4;0;15,3;1,1;0;565;49,7;0;925
27/07/2024 12:00;20;2;3,2;104;14,3;3,4;17,7;0,3;0;15,8;1,1;0;564;47,4;0;1210
27/07/2024 13:00;22;4;3;115;15,8;3,8;19,6;0,4;0;15,6;1,5;0;564;45,9;0;1239
27/07/2024 14:00;18;3;3;108;15,6;4,1;19,8;0,4;0;15,9;0,9;0;563;42,3;0;978
27/07/2024 15:00;7;4;2,6;117;14,9;5,2;20,1;0,5;0;15,4;0,8;0;563;45;0;712
27/07/2024 16:00;10;3;2,2;119;12,9;4,7;17,7;0,5;0;15,3;1;0;563;44,9;0;505
27/07/2024 17:00;7;1;3;108;15,8;6;21,8;0,5;0;15,9;0,8;0;563;49,8;0;322
27/07/2024 18:00;2;1;2,8;110;15,7;6,5;22,2;0,4;0;15;1;0;563;54,6;0;67
27/07/2024 19:00;16;6;2,3;115;16,5;11,2;27,7;0,4;0;10,2;1,7;0;564;64;0;2
27/07/2024 20:00;15;9;1,8;115;14,6;10;24,6;0,4;0;10,5;1,7;0;564;66,7;0;0
27/07/2024 21:00;16;12;0,7;125;11,7;9,1;20,7;0,1;0;9;1,6;0;565;72,4;0;0
27/07/2024 22:00;16;9;0,6;123;12;9,5;21,4;0,3;0;9,7;1,4;0;565;74,5;0;0
27/07/2024 23:00;11;5;0,9;181;11,2;8,7;19,9;0;0;8,6;1,3;0;565;78,9;0;0
28/07/2024 0:00;10;3;0,8;190;10,5;6,9;17,4;0,3;0;9,7;1,3;0;565;79;0;0
28/07/2024 1:00;11;5;0,5;161;11;7,5;18,5;0,4;0;9,2;1,3;0;564;78,3;0;0
28/07/2024 2:00;12;2;0,7;151;10,1;6,2;16,2;0,1;0;9,9;0,8;0;564;80,8;0;0
28/07/2024 3:00;6;0,6;0,6;172;11,6;6,3;17,8;0,1;0;10,4;0,6;0;564;84,8;0,2;0
28/07/2024 4:00;4;1,3;0,7;49;20,9;12;32,9;0,3;0;4,3;1,3;0;564;88,4;1,9;0
28/07/2024 5:00;9;1;0,6;84;13,8;9;22,7;0;0;5,3;1;0;564;89,9;0,3;0
28/07/2024 6:00;11;5;0,4;78;16,6;12,3;28,9;0,1;0;2,8;1,8;0;564;90,5;0,5;2
28/07/2024 7:00;10;10;0,4;142;16,1;9,1;25,1;0;0;5,8;1,4;0;565;91,1;0,4;41
28/07/2024 8:00;7;6;0,6;185;16,7;7,2;23,9;0;0;7,2;1;0;565;90,4;0,7;130
28/07/2024 9:00;7;7;0,4;191;18,2;5,3;23,5;0;0;10,2;1,8;0;566;84,7;0,1;237
28/07/2024 10:00;6;6;0,9;228;20,2;7,1;27,3;0,1;0;12,5;1,9;0;566;76,5;0,3;436
28/07/2024 11:00;7;2;0,4;228;15,9;5,2;21,1;0;0;15,3;1;0;565;70,8;0;530
28/07/2024 12:00;7;1;2,1;96;16,7;3,7;20,4;0;0;14;1;0;565;59,3;0;819
28/07/2024 13:00;5;1;3,1;106;16,2;3,2;19,4;0;0;14,1;0,5;0;565;56,1;0;971
28/07/2024 14:00;5;3;2;135;16;3,3;19,3;0,3;0;15,3;0,6;0;564;56,9;0;619
28/07/2024 15:00;12;5;1,8;145;12,8;2,4;15,3;0,3;0;16,4;0,4;0;564;51,6;0;733
28/07/2024 16:00;11;7;1,9;153;11,3;2,1;13,4;0,2;0;16,9;0,5;0;564;53,3;0;530
28/07/2024 17:00;8;5;1,5;152;12,3;2,6;14,9;0,4;0;16,2;0,5;0;563;50;0;463
28/07/2024 18:00;10;2;1,7;131;11,6;3,6;15,2;0,2;0;15,2;0,5;0;564;54,5;0;169
28/07/2024 19:00;11;3;0,8;128;12,2;6;18,2;0,2;0;12,8;0,7;0;564;64;0;7
28/07/2024 20:00;11;7;0,6;138;11,6;7,9;19,6;0;0;8,9;1;0;565;75;0;0
28/07/2024 21:00;23;5;0,8;127;14,8;8,5;23,3;0,1;0;8;1,1;0;565;77,1;0;0
28/07/2024 22:00;10;5;1,3;137;12,7;6,2;19;0;0;11,8;0,8;0;566;80,1;0;0
28/07/2024 23:00;12;4;1,4;138;13,4;4;17,4;0;0;14,1;0,7;0;566;78,8;0;0
29/07/2024 0:00;14;4;1;184;12,8;4,3;17;0,1;0;13,6;0,7;0;565;77,9;0;0
29/07/2024 1:00;9;3;0,6;169;15,4;5,9;21,3;0,1;0;11,5;0,8;0;565;77,5;0;0
29/07/2024 2:00;10;3;0,9;129;13;5,8;18,8;1,1;0;12,2;1,2;0;565;78;0;0
29/07/2024 3:00;14;6;1;113;13,9;4,2;18,1;0,1;0;13,3;0,7;0;565;78,7;0;0
29/07/2024 4:00;19;14;1,1;160;14,4;6,9;21,2;0,2;0;11,3;1,2;0;565;78,5;0;0
29/07/2024 5:00;14;8;1,1;153;15,2;8,4;23,6;0,5;0;10,9;1,5;0;565;79,4;0;0
29/07/2024 6:00;21;9;0,7;131;17,8;12,2;30;0,6;0;8,1;2,1;0;565;79,7;0;2
29/07/2024 7:00;26;8;0,7;143;19,1;12,2;31,3;0,8;0;6,9;2,5;0;565;80,3;0;37
29/07/2024 8:00;21;10;1,1;161;20;8,6;28,5;0,5;0;10,7;1,7;0;566;73,7;0;236
29/07/2024 9:00;31;6;1,3;131;18,4;7,4;25,8;0,3;0;12,3;1,7;0;566;64,2;0;236
29/07/2024 10:00;29;5;1,8;120;22,3;8,1;30,4;0,2;0;12,1;2,2;0;566;60,9;0;520
29/07/2024 11:00;34;4;1,8;121;16,8;4,9;21,8;0,1;0;14,2;1,3;0;565;50,8;0;962
29/07/2024 12:00;17;4;1,9;133;14;4,3;18,3;0,1;0;17,6;1,2;0;565;51,8;0;475
29/07/2024 13:00;26;5;1,8;141;13,7;4,3;18,1;0,2;0;16,6;1,2;0;565;54;0;615
29/07/2024 14:00;10;4;2,2;114;14;3,1;17;0,3;0;17,7;1;0;564;47,6;0;887
29/07/2024 15:00;10;3;3,2;93;17,6;4,5;22,2;0,2;0;18;1,4;0;564;47,4;0;806
29/07/2024 16:00;18;7;3,1;95;20,2;5,9;26,1;0,3;0;19,7;1,4;0;564;46,6;0;645
29/07/2024 17:00;15;6;2,2;112;18;5,3;23,2;0,3;0;18,8;1,4;0;563;44,8;0;455
29/07/2024 18:00;18;6;1,6;131;13,2;6;19,2;0,6;0;17,6;1,1;0;564;48,6;0;155
29/07/2024 19:00;15;5;1,1;124;12,7;10,4;23,1;0,4;0;12,8;1,9;0;564;62,8;0;3
29/07/2024 20:00;51;28;1;143;14,7;14,3;29,1;1,6;0;7,1;5,9;0;565;72,5;0;0
29/07/2024 21:00;27;12;0,8;138;16;12,3;28,3;1;0;8,2;2,7;0;565;76,1;0;0
29/07/2024 22:00;27;9;0,8;132;14;10,5;24,5;0,7;0;10,3;1,8;0;565;76,5;0;0
29/07/2024 23:00;18;6;1,3;135;13,3;8,2;21,5;0,5;0;12,6;1,2;0;566;77,9;0;0
30/07/2024 0:00;6;3;1,6;116;14,6;4,9;19,5;0,1;0;17,3;0,7;0;565;74,5;0;0
30/07/2024 1:00;4;1;0,9;131;13,5;4,9;18,5;0;0;15,8;0,7;0;565;73,3;0;0
30/07/2024 2:00;3;3;1;152;13,4;5,8;19,2;0,1;0;14,5;0,9;0;564;75,8;0;0
30/07/2024 3:00;9;2;1,7;129;13,7;3,7;17,4;0,2;0;17,8;0,6;0;564;75,4;0;0
30/07/2024 4:00;11;1;1,5;131;15,3;6,4;21,7;0,2;0;14,4;0,9;0;563;78,4;0;0
30/07/2024 5:00;22;2;1,3;122;15,4;7;22,5;0,2;0;14,8;1,3;0;564;78,4;0;0
30/07/2024 6:00;17;6;0,9;148;17,1;10;27,2;0,2;0;11,9;2,2;0;564;79;0;2
30/07/2024 7:00;28;11;0,9;153;20,9;11,5;32,4;0,8;0;8,4;3,4;0;564;78,8;0;37
30/07/2024 8:00;18;10;0,5;100;30;12,3;42,4;1,3;0;8,5;4;0;565;78,6;0,4;90
30/07/2024 9:00;13;11;1,4;139;20,4;7,7;28,1;0,7;0;11,8;2,5;0;565;74,2;0;185
30/07/2024 10:00;27;10;2,9;109;22,7;6,7;29,4;0,2;0;14,4;1,8;0;565;66,2;0;327
30/07/2024 11:00;28;6;2,8;115;21,2;5,1;26,3;0,2;0;18,6;1,5;0;565;62,7;0;324
30/07/2024 12:00;33;5;2,4;124;19,9;5,2;25;0,1;0;20,1;1,3;0;565;59,4;0;372
30/07/2024 13:00;27;4;2,8;121;19,3;5,9;25,2;0,2;0;21,1;1,2;0;565;58,4;0;353
30/07/2024 14:00;21;6;3,7;99;22,2;6,1;28,3;0,4;0;20,3;2,6;0;564;58,6;0;493
30/07/2024 15:00;18;5;2,3;114;23,3;6,9;30,2;0,5;0;19,9;1,6;0;564;59,2;0;500
30/07/2024 16:00;11;4;2,8;106;21,4;5,9;27,4;0,4;0;20,2;1,5;0;564;55;0;619
30/07/2024 17:00;15;5;2,5;105;22,6;6,7;29,3;0,5;0;19,8;1,9;0;563;54,2;0;395
30/07/2024 18:00;14;6;2,7;111;20,1;8,5;28,6;0,5;0;19,3;1,1;0;563;58,1;0;109
30/07/2024 19:00;11;5;2;102;23,8;12;35,8;0,4;0;16,5;2;0;564;65,8;0;4
30/07/2024 20:00;9;7;1,7;119;20,8;11,6;32,5;0,5;0;15,6;1,6;0;564;69,9;0;0
30/07/2024 21:00;21;6;2;102;22,4;10,7;33,2;0,2;0;14,3;2,2;0;564;69,2;0;0
30/07/2024 22:00;12;5;1,5;119;17,8;7,5;25,3;0,1;0;17,4;1,2;0;565;71,3;0;0
30/07/2024 23:00;9;3;1,5;117;17,3;7,3;24,6;0;0;16,9;1,2;0;565;74,9;0;0
31/07/2024 0:00;5;5;1,4;118;16,1;6,2;22,4;0;0;18,7;1;0;565;72,3;0;0
31/07/2024 1:00;5;3;1,1;124;14,6;4,5;19,1;0;0;19,2;0,9;0;565;75,8;0;0
31/07/2024 2:00;8;2;0,7;99;15,8;4,5;20,3;0,1;0;17,2;0,6;0;564;82,6;0;0
31/07/2024 3:00;9;5;1;109;15,5;5,1;20,6;0,2;0;16,5;0,6;0;564;85,1;0,1;0
31/07/2024 4:00;5;4;2,6;108;16,1;3,1;19,1;0,1;0;22,1;0,5;0;564;80,3;0;0
31/07/2024 5:00;3;2;2,7;103;16,7;3,1;19,8;0,1;0;22,2;1;0;564;77,7;0;0
31/07/2024 6:00;6;1,4;2,2;106;18,4;7,1;25,4;0,1;0;17,9;1,4;0;564;80,9;0,1;2
31/07/2024 7:00;7;7;1,5;122;25,9;13,3;39,2;0,2;0;10,7;2,6;0;565;84,4;0;35
31/07/2024 8:00;12;12;1,6;116;30;15,1;45,1;0,4;0;9,3;2,9;0;565;83,9;0,1;147
31/07/2024 9:00;12;7;1,7;110;27,4;12,1;39,5;0,4;0;12,8;2,3;0;565;76,4;0;189
31/07/2024 10:00;16;9;2,2;115;23,9;8,1;32,1;0,1;0;14,1;2,1;0;566;73,3;0;465
31/07/2024 11:00;13;8;3,2;100;21,9;5,4;27,3;0;0;17,6;1,1;0;565;57,7;0;1023
31/07/2024 12:00;11;4;3,4;111;21,1;4,8;25,9;0,1;0;19;0,8;0;565;50,6;0;1184
31/07/2024 13:00;11;1;2,5;122;20,6;4,8;25,4;0;0;18,8;0,9;0;565;53,5;0;709
31/07/2024 14:00;31;1,1;2,7;126;19,9;4,8;24,8;0,2;0;18,3;1,1;0;564;49,5;0;1296
31/07/2024 15:00;14;1;2,9;115;19,4;4;23,4;0,2;0;20,2;0,8;0;564;47;0;1077
31/07/2024 16:00;11;7;1,8;113;18,6;5,2;23,8;0,2;0;20,4;0,9;0;564;50,9;0;312
31/07/2024 17:00;7;5;2,1;131;18;5;23,1;0,3;0;18,8;1;0;564;52;0;403
31/07/2024 18:00;16;7;1,3;139;17,9;7,8;25,6;0,4;0;17,3;1,2;0;564;59,6;0;105
31/07/2024 19:00;24;9;1;148;17,2;11,2;28,4;1,5;0;11,8;2,2;0;564;66,6;0;3
31/07/2024 20:00;22;7;1,5;97;22,7;14,2;37;0,9;0;9,7;2,2;0;565;70,7;0;0
31/07/2024 21:00;21;12;1,8;103;24,2;15,9;40,1;0,3;0;7,9;2,7;0;565;73,9;0;0
31/07/2024 22:00;10;7;1,8;113;19,5;13,8;33,4;0,4;0;11,5;1,5;0;565;72;0;0
31/07/2024 23:00;12;4;1,7;111;19,9;12;31,9;0;0;12,8;1,5;0;566;73,5;0;0
1/08/2024 0:00;12;0;1,5;116;0;0;0;0;0;20;0;0;565;72,4;0;0
1/08/2024 1:00;0;0;1,6;108;0;0;0;0,1;0;21,7;0;0;565;72;0;0
1/08/2024 2:00;7;6;1,5;116;0;0;0;0;0;24,7;0,7;0;565;73,5;0;0
1/08/2024 3:00;10;7;1,6;110;0;0;0;0,1;0;26,3;1;0;564;73;0;0
1/08/2024 4:00;15;6;2,1;98;0;0;0;0,1;0;26,4;1,2;0;564;74,1;0;0
1/08/2024 5:00;22;7;1,9;92;0;0;0;0,2;0;24,4;1,5;0;564;72,1;0;0
1/08/2024 6:00;14;9;2,4;105;0;0;0;0,1;0;19,6;2,7;0;564;72,8;0;3
1/08/2024 7:00;17;11;2,6;100;0;0;0;0,2;0;21,8;2,1;0;565;70,5;0;50
1/08/2024 8:00;35;8;1,8;110;0;0;0;0,2;0;20,7;2,7;0;565;64,1;0;168
1/08/2024 9:00;28;10;1,7;129;0;0;0;0,2;0;23,7;1,8;0;566;60,4;0;275
1/08/2024 10:00;40;12;1,9;123;0;0;0;0,2;0;24,5;1,7;0;566;54,8;0;304
1/08/2024 11:00;47;11;2,1;120;0;0;0;0;0;23,5;2,1;0;566;51,6;0;461
1/08/2024 12:00;32;9;1,9;112;0;0;0;0,2;0;25,2;1,7;0;566;47,6;0;675
1/08/2024 13:00;36;11;2,4;108;0;0;0;0,3;0;24,9;1,9;0;565;45,3;0;448
1/08/2024 14:00;27;8;2,2;107;0;0;0;0,2;0;24,4;1,6;0;565;47;0;449
1/08/2024 15:00;15;9;2,1;100;0;0;0;0,3;0;24;1,7;0;564;45,5;0;904
1/08/2024 16:00;27;8;1,9;130;0;0;0;0,3;0;22,9;1,5;0;564;46;0;459
1/08/2024 17:00;24;5;1,6;130;0;0;0;0,3;0;20,8;1,8;0;564;51,6;0;179
1/08/2024 18:00;22;7;1,4;139;0;0;0;0,4;0;18,5;1,9;0;564;56;0;113
1/08/2024 19:00;23;10;1;153;0;0;0;0,5;0;11,9;2,4;0;565;65,8;0;0
1/08/2024 20:00;39;16;0,8;170;0;0;0;0,7;0;8,8;3,1;0;565;70,8;0;0
1/08/2024 21:00;23;12;0,8;137;0;0;0;0,3;0;7,5;2,9;0;565;77,9;0;0
1/08/2024 22:00;26;8;1,2;126;0;0;0;0,1;0;6,9;2,8;0;566;79,5;0;0
1/08/2024 23:00;18;6;0,8;157;0;0;0;0;0;11,2;1,7;0;566;75,5;0;0
2/08/2024 0:00;17;5;0,7;171;0;0;0;0;0;13,5;1,3;0;566;74,3;0;0
2/08/2024 1:00;0;19;0,6;154;0;0;0;0;0;14,2;1,1;0;566;74,6;0;0
2/08/2024 2:00;10;5;0,4;150;0;0;0;0,4;0;10,5;1,5;0;565;75,4;0;0
2/08/2024 3:00;15;15;0,4;170;0;0;0;0,6;0;6,9;2,5;0;565;77,8;0;0
2/08/2024 4:00;16;8;0,5;177;0;0;0;0,3;0;6,6;1,8;0;565;79,1;0;0
2/08/2024 5:00;16;4;0,7;138;0;0;0;0,2;0;6,9;3;0;565;79,9;0;0
2/08/2024 6:00;20;12;0,4;181;0;0;0;0,4;0;5,1;5;0;565;77,7;0;3
2/08/2024 7:00;92;30;0,5;227;0;0;0;5,4;0;2,6;14,8;0;565;78,6;0;54
2/08/2024 8:00;95;38;0,9;244;0;0;0;7,9;0;4,2;16,5;0;565;69,4;0;342
2/08/2024 9:00;47;24;0,7;85;0;0;0;3,5;0;17,5;8,6;0;565;45;0;631
2/08/2024 10:00;33;11;1,9;91;0;0;0;0,6;0;27,5;2,5;0;565;36,1;0;889
2/08/2024 11:00;45;8;2,1;121;0;0;0;0,4;0;27,4;1,7;0;565;37,3;0;1031
2/08/2024 12:00;28;8;2,6;108;0;0;0;0,3;0;27,2;1,6;0;565;35,9;0;1025
2/08/2024 13:00;26;6;2,4;103;0;0;0;0,4;0;26;1,5;0;565;35,2;0;955
2/08/2024 14:00;18;5;2,5;114;0;0;0;0,3;0;25,8;1,8;0;564;34,8;0;1119
2/08/2024 15:00;25;5;2,4;104;0;0;0;0,5;0;25,1;1,4;0;564;37,3;0;541
2/08/2024 16:00;17;2;2,4;102;0;0;0;0,6;0;23,3;2;0;563;37,9;0;756
2/08/2024 17:00;17;2;1,7;126;0;0;0;0,7;0;23,8;1,5;0;563;38;0;280
2/08/2024 18:00;21;6;1,6;122;0;0;0;0,8;0;20,2;1,9;0;563;38,4;0;159
2/08/2024 19:00;26;16;1;116;0;0;0;0,9;0;12,8;2,2;0;564;49,7;0;0
2/08/2024 20:00;26;13;1,1;97;0;0;0;1,1;0;8,4;2,6;0;564;58,9;0;0
2/08/2024 21:00;27;9;1;96;0;0;0;1,2;0;8,2;2,7;0;565;62,8;0;0
2/08/2024 22:00;30;7;0,9;118;0;0;0;1,6;0;8,8;2,8;0;565;65,7;0;0
2/08/2024 23:00;33;11;0,7;115;0;0;0;1,7;0;7,4;3,2;0;565;71,1;0;0
3/08/2024 0:00;43;13;1,2;118;0;0;0;2,2;0;6;4,3;0;565;76,6;0;0
3/08/2024 1:00;25;13;1,1;121;0;0;0;0,7;0;6,1;2,4;0;565;76,6;0;0
3/08/2024 2:00;23;9;0,5;149;0;0;0;1,2;0;3,9;2,1;0;564;76,6;0;0
3/08/2024 3:00;16;7;0,4;168;0;0;0;0,5;0;4;1,4;0;564;77,7;0;0
3/08/2024 4:00;24;4;0,4;83;0;0;0;0,8;0;2,6;1,8;0;564;78,9;0;0
3/08/2024 5:00;19;4;0,4;65;0;0;0;0,7;0;1,9;2,4;0;564;80,3;0;0
3/08/2024 6:00;53;16;0,4;65;0;0;0;1,5;0;1,8;6,2;0;564;81,7;0;3
3/08/2024 7:00;58;18;0,4;47;0;0;0;2,7;0;2,5;8,2;0;564;76,8;0;71
3/08/2024 8:00;106;32;1,1;313;0;0;0;5;0;3,2;13,5;0;565;68,5;0;150
3/08/2024 9:00;100;38;1,2;263;0;0;0;5,3;0;4,1;18,4;0;565;67;0;277
3/08/2024 10:00;58;25;0,6;158;0;0;0;2,6;0;11,4;7,4;0;565;56,5;0;352
3/08/2024 11:00;48;27;0,3;59;0;0;0;1,5;0;14;7,2;0;565;53,7;0;233
3/08/2024 12:00;11;4;2,9;97;0;0;0;0,4;0;21,7;1,5;0;565;50,2;0;640
3/08/2024 13:00;11;1,6;2,3;80;0;0;0;0,6;0;22,3;1,6;0;564;47,2;0;475
3/08/2024 14:00;10;1,3;3;68;0;0;0;0,5;0;22;1,3;0;564;46,7;0;530
3/08/2024 15:00;12;4;1,8;117;0;0;0;0,6;0;22,4;0,9;0;563;45,7;0;616
3/08/2024 16:00;15;10;2,1;86;0;0;0;0,8;0;19,1;1,3;0;563;44,8;0;186
3/08/2024 17:00;9;8;2,2;75;0;0;0;0,8;0;19,6;1,2;0;562;46,3;0;423
3/08/2024 18:00;7;5;1,2;136;0;0;0;0,7;0;20,5;1,1;0;563;45,5;0;156
3/08/2024 19:00;35;14;1,3;143;0;0;0;3;0;10,1;3;0;563;59,3;0;0
3/08/2024 20:00;22;8;1,2;129;0;0;0;0,9;0;12,1;1,7;0;564;69,1;0;0
3/08/2024 21:00;30;18;1,1;143;0;0;0;2,5;0;10,3;4;0;564;74,6;0;0
3/08/2024 22:00;24;11;0,7;130;0;0;0;1,1;0;5,9;3,1;0;565;76,2;0;0
3/08/2024 23:00;18;13;1,1;123;0;0;0;1,7;0;4,4;2,2;0;565;77,8;0;0
4/08/2024 0:00;24;14;0,8;113;0;0;0;2,4;0;2,5;2,5;0;565;77,5;0;0
4/08/2024 1:00;51;20;0,4;140;0;0;0;3,6;0;2;5,9;0;564;76,6;0;0
4/08/2024 2:00;38;7;0,5;144;0;0;0;3,2;0;1,9;4,8;0;564;77,3;0;0
4/08/2024 3:00;27;13;0,7;128;0;0;0;2,3;0;2,3;2,8;0;564;76,5;0;0
4/08/2024 4:00;15;6;0,8;121;0;0;0;1,1;0;11,1;1,1;0;564;76,9;0;0
4/08/2024 5:00;21;8;0,3;186;0;0;0;2,1;0;11,3;2,9;0;563;75;0;0
4/08/2024 6:00;43;22;0,7;204;0;0;0;4,4;0;2,1;5,7;0;564;80;0;2
4/08/2024 7:00;43;20;0,4;175;0;0;0;7;0;2,4;6,2;0;564;81,3;0;46
4/08/2024 8:00;42;18;0,6;134;0;0;0;4,7;0;6,2;5,5;0;564;71,8;0;249
4/08/2024 9:00;19;11;1;124;0;0;0;1,4;0;19,6;2,9;0;565;49;0;559
4/08/2024 10:00;18;9;0,1;33;0;0;0;0,8;0;28,4;1,4;0;565;42;0;821
4/08/2024 11:00;16;5;0,8;165;0;0;0;0,5;0;36,3;1,3;0;564;36,5;0;895
4/08/2024 12:00;24;4;2,5;100;0;0;0;0,5;0;28,8;0,7;0;564;32,7;0;1140
4/08/2024 13:00;30;7;2;101;0;0;0;0,6;0;26,6;0,8;0;563;35,7;0;939
4/08/2024 14:00;23;7;2,2;75;0;0;0;0,7;0;25,5;1,1;0;563;37;0;611
4/08/2024 15:00;20;9;2,1;95;0;0;0;0,7;0;24,7;0,6;0;562;38,5;0;536
4/08/2024 16:00;28;10;2,1;78;0;0;0;0,6;0;23,7;1,1;0;562;39,6;0;253
4/08/2024 17:00;32;11;1,2;29;0;0;0;1;0;27,2;2,2;0;562;46,6;0;243
4/08/2024 18:00;55;28;1,3;269;0;0;0;2,1;0;19,9;3,5;0;563;62,9;0;59
4/08/2024 19:00;75;28;1,6;256;0;0;0;1,9;0;9,8;4,5;0;563;74,4;0;0
4/08/2024 20:00;37;24;0,8;137;0;0;0;1,1;0;9,7;2,5;0;564;70;0;0
4/08/2024 21:00;38;14;0,7;120;0;0;0;1,4;0;6,3;2,1;0;564;69,3;0;0
4/08/2024 22:00;29;11;1,3;125;0;0;0;0,6;0;11,5;1,3;0;564;73,1;0;0
4/08/2024 23:00;27;9;0,7;158;0;0;0;0,5;0;12,6;1,3;0;565;73,1;0;0
5/08/2024 0:00;39;17;0,9;255;0;0;0;0,9;0;9,5;3,5;0;565;82,4;0;0
5/08/2024 1:00;28;23;0,4;153;0;0;0;0,5;0;7,3;2,6;0;564;85,5;2,2;0
5/08/2024 2:00;24;10;0,5;120;0;0;0;0,3;0;8,4;1,5;0;564;88;2,4;0
5/08/2024 3:00;11;7;0,4;101;0;0;0;0,3;0;10,6;1,4;0;564;89,7;0,1;0
5/08/2024 4:00;11;7;0,5;93;0;0;0;0,5;0;11,1;3;0;564;90,2;0;0
5/08/2024 5:00;21;9;0,8;63;0;0;0;0,6;0;6,8;5,9;0;563;89,8;0;0
5/08/2024 6:00;26;16;0,4;332;0;0;0;1;0;3,7;7,6;0;564;89,2;0;2
5/08/2024 7:00;27;12;0,5;262;0;0;0;1,4;0;2,5;9,5;0;564;89,3;0;76
5/08/2024 8:00;35;18;0,5;256;0;0;0;1,9;0;6,2;7,3;0;565;78,6;0;285
5/08/2024 9:00;30;10;0,9;159;0;0;0;1,1;0;13;2,7;0;565;59,1;0;577
5/08/2024 10:00;20;10;2,4;105;0;0;0;0,4;0;15,8;1,8;0;565;48,1;0;841
5/08/2024 11:00;28;5;2;124;0;0;0;0,3;0;16,9;1,1;0;565;50,3;0;713
5/08/2024 12:00;31;3;1,7;123;0;0;0;0,5;0;17,4;2,3;0;564;48,2;0;858
5/08/2024 13:00;13;1,1;1,7;142;0;0;0;0,8;0;18,9;1,1;0;564;44,9;0;586
5/08/2024 14:00;22;2;1,6;120;0;0;0;0,8;0;15,8;1,8;0;563;52,9;0,6;248
5/08/2024 15:00;17;9;1,2;124;0;0;0;0,6;0;9,5;2,4;0;563;75,9;1,3;96
5/08/2024 16:00;16;6;1,9;124;0;0;0;0,9;0;9,5;2,8;0;563;77,6;0,2;91
5/08/2024 17:00;21;3;1,8;126;0;0;0;0,9;0;11,6;2,8;0;563;72,8;0;104
5/08/2024 18:00;22;5;1,4;126;0;0;0;0,9;0;12;2;0;563;70,4;0;59
5/08/2024 19:00;21;8;1,1;128;0;0;0;0,7;0;7,1;2,6;0;564;75;0;3
5/08/2024 20:00;20;10;1,5;127;0;0;0;0,5;0;7,8;2,4;0;564;79,6;0;0
5/08/2024 21:00;17;6;0,5;136;0;0;0;0,4;0;5,8;2,2;0;565;79,9;0;0
5/08/2024 22:00;33;8;0,6;126;0;0;0;0,6;0;2,5;3,3;0;565;81,2;0;0
5/08/2024 23:00;36;12;0,9;114;0;0;0;1,2;0;2;4;0;565;82;0;0
6/08/2024 0:00;16;13;1,1;122;0;0;0;1,7;0;3;2,4;0;565;79,7;0;0
6/08/2024 1:00;12;7;0,8;136;0;0;0;0,4;0;6,2;0,9;0;565;80,7;0;0
6/08/2024 2:00;10;3;0,7;133;0;0;0;0,4;0;9,5;0,8;0;564;79,2;0;0
6/08/2024 3:00;15;12;1,3;119;0;0;0;0,8;0;9,2;1,8;0;564;78,6;0;0
6/08/2024 4:00;27;7;0,8;127;0;0;0;0,8;0;7,1;1,7;0;563;79,4;0;0
6/08/2024 5:00;26;11;0,5;143;0;0;0;0,8;0;5;3,6;0;564;83,8;0;0
6/08/2024 6:00;33;13;0,5;134;0;0;0;1,2;0;2,3;5,6;0;564;84,5;0;3
6/08/2024 7:00;38;20;0,9;115;0;0;0;1,3;0;2,8;6,1;0;564;84,6;0;53
6/08/2024 8:00;36;12;1,1;115;0;0;0;2,3;0;5,4;4,1;0;565;74,8;0;177
6/08/2024 9:00;22;7;0,9;122;0;0;0;0,9;0;10;2,8;0;565;65,1;0;294
6/08/2024 10:00;23;7;1,1;131;0;0;0;0,7;0;13,4;1,7;0;565;57,4;0;414
6/08/2024 11:00;14;5;1,6;144;0;0;0;0,6;0;16,8;0,9;0;564;53,5;0;487
6/08/2024 12:00;14;3;1,9;120;0;0;0;0,7;0;15,7;1,2;0;564;49,5;0;706
6/08/2024 13:00;15;1,1;2,2;132;0;0;0;0,8;0;16,3;1,1;0;564;48,8;0;1116
6/08/2024 14:00;19;2;2,5;97;0;0;0;0,7;0;16,8;1,5;0;563;46,8;0;749
6/08/2024 15:00;10;5;2,1;140;0;0;0;0,7;0;17,4;1,1;0;562;51,3;0;802
6/08/2024 16:00;18;6;1,8;149;0;0;0;0,9;0;18,4;1,1;0;562;45,7;0;698
6/08/2024 17:00;13;7;1,9;160;0;0;0;1;0;18,8;1,5;0;562;48,7;0;237
6/08/2024 18:00;18;6;1,5;158;0;0;0;1;0;17,1;1,5;0;562;56,9;0;51
6/08/2024 19:00;15;8;1,3;149;0;0;0;0,8;0;15,7;1,7;0;563;64,4;0;3
6/08/2024 20:00;26;14;1,2;139;0;0;0;1,2;0;11,9;2,5;0;564;70,7;0;0
6/08/2024 21:00;23;12;1,6;145;0;0;0;0,6;0;17,2;1,4;0;564;73;0;0
6/08/2024 22:00;22;13;1,4;115;0;0;0;0,5;0;11,7;2;0;564;74,6;0;0
6/08/2024 23:00;24;12;0,8;164;0;0;0;0,5;0;9,1;2,3;0;565;74,9;0;0
