Fecha;PM10;PM2.5;Vel Viento;Dir Viento;NO;NO2;NOX;SO2;CO;OZONO;BC;Temperatura;Presion Baro;HR;Precipitacion;Rad Solar
4/07/2024 15:00;6;2,3;2;161;5,2;15,5;20,7;0,6;0,36;11,6;0;20,1;562;0;0;471
4/07/2024 16:00;20,6;2,7;1,7;221;7,6;23;30,6;1;0,49;14,8;0;19,3;562;0;0;331
4/07/2024 17:00;23,7;2,6;2;100;5,3;18,4;23,7;0,6;0,38;8,7;0;18,4;562;0;0;41
4/07/2024 18:00;16,8;2,5;1,3;134;6,3;20,6;26,9;0,6;0,49;6,5;0;17,7;562;0;0;24
4/07/2024 19:00;15,2;3;1,1;169;5,1;26,2;31,3;0,8;0,55;4,9;0;16,6;563;0;0;1
4/07/2024 20:00;20,1;4,1;0,6;209;2,9;24,1;27;0,7;0,49;5,9;0;15,8;563;0;0;0
4/07/2024 21:00;14,7;3,8;0,9;284;3,6;25,4;29;0,6;0,55;3,2;0;15,4;564;0;0;0
4/07/2024 22:00;20,4;5,4;1,1;303;4,6;24,3;29;0,5;0,5;2,2;0;15,6;564;0;0;0
4/07/2024 23:00;14,8;5;0,9;24;3,9;19,6;23,5;0,4;0,42;5,2;0;15,9;564;0;0;0
5/07/2024 0:00;17,6;4,8;1,2;310;3,2;17,6;20,8;0,4;0,37;5,4;0;15;564;0;0,1;0
5/07/2024 1:00;15,7;4,1;0,6;264;2,2;15,5;17,7;0,2;0,21;3,7;0;13,9;564;0;0,1;0
5/07/2024 2:00;15,9;4,2;1;285;2,7;15,7;18,4;0,2;0,21;2;0;13,7;563;0;0,1;0
5/07/2024 3:00;12,1;4,1;1,2;318;3,1;16,8;19,9;0,6;0,2;2,4;0;13,9;563;0;0,1;0
5/07/2024 4:00;9,1;3,4;1;23;2,6;13,9;16,5;0,3;0,17;6,8;0;13,9;563;0;0,1;0
5/07/2024 5:00;7,4;3,1;1,3;348;2,9;14,7;17,6;0,2;0,19;5,9;0;13,7;563;0;0,1;0
5/07/2024 6:00;5,6;2,8;1,3;330;7,9;18,6;26,5;0,3;0,26;1,2;0;13,6;564;0;0,1;0
5/07/2024 7:00;10,4;6,1;0,8;307;18,7;20,4;39,1;0,5;0,44;0,6;0;13,8;564;0;0;15
5/07/2024 8:00;8,8;5,7;1,4;303;18,3;21;39,3;0,6;0,47;1,5;0;14;564;0;0;43
5/07/2024 9:00;7,5;5,5;1,2;326;20,3;20,8;41,1;1,5;0,46;2;0;14,3;565;0;0;83
5/07/2024 10:00;13,7;5,4;0,9;287;19,4;21,2;40,7;1,2;0,48;4,1;0;15,2;565;0;0;181
5/07/2024 11:00;17;5;1;308;16,8;22,8;39,6;0,8;0,52;8,5;0;16,3;565;0;0;319
5/07/2024 12:00;20,7;4,9;2,1;270;11,5;20,8;32,3;0,6;0,41;9,7;0;15,2;565;0;0,4;293
5/07/2024 13:00;16,2;5,9;2,2;302;8;18,5;26,5;0,7;0,3;9,7;0;14,6;564;0;1;299
5/07/2024 14:00;17,3;7,1;2,1;277;5,3;17,4;22,7;0,7;0,27;12,8;0;15,3;564;0;0,9;184
5/07/2024 15:00;13,5;7,2;1;222;5;21,5;26,5;0,5;0,31;3,6;0;13,3;564;0;14,7;12
5/07/2024 16:00;19,9;6,8;0,4;244;4,9;21,7;26,6;0,5;0,26;2,9;0;12,5;564;0;2,9;42
5/07/2024 17:00;15,3;11,8;1;288;6,6;21,3;27,9;0,5;0,28;3,3;0;12,9;564;0;0,3;77
5/07/2024 18:00;11,4;8,7;1,1;322;6,9;21,3;28,3;0,4;0,33;2,9;0;13,1;564;0;0;37
5/07/2024 19:00;17,2;6,3;0,8;311;9,6;23,2;32,8;0,3;0,4;0,5;0;13,2;564;0;0;1
5/07/2024 20:00;13,2;6,1;1,3;316;12,4;23,4;35,8;0,2;0,44;0,2;0;12,9;565;0;0;0
5/07/2024 21:00;10,5;5,2;1,6;304;16,7;22,9;39,6;0,3;0,48;0,3;0;13,1;565;0;0;0
5/07/2024 22:00;8,5;5,6;0,9;307;10,1;21,2;31,2;0,2;0,41;0,7;0;12,9;566;0;0;0
5/07/2024 23:00;9,7;8;1;311;9,7;20,8;30,5;0,1;0,4;0,4;0;12,9;566;0;0;0
6/07/2024 0:00;11;9,8;0,8;295;8,7;19,6;28,2;0,1;0,37;0,4;0;12,7;566;0;0;0
6/07/2024 1:00;18,8;9,7;0,9;310;10,4;19,5;29,9;0,4;0,39;0;0;12,5;565;0;0;0
6/07/2024 2:00;13,7;8,6;0,9;311;13,8;19,4;33,2;0,6;0,4;0,2;0;12,4;565;0;0;0
6/07/2024 3:00;14,7;7,6;1,1;299;10,8;18,6;29,4;0,5;0,36;0,2;0;12,3;565;0;0;0
6/07/2024 4:00;11,5;7,1;1,2;322;6,5;17;23,5;0,6;0,31;1,3;0;12,4;564;0;0;0
6/07/2024 5:00;13,3;9,3;0,8;289;7,6;17,3;24,9;0,8;0,34;0,4;0;11,7;565;0;0;0
6/07/2024 6:00;10,3;7;1;289;7,5;15,8;23,4;0,5;0,37;0,4;0;11,1;565;0;0;1
6/07/2024 7:00;15,3;5,6;1,2;301;8,5;15,7;24,2;0,4;0,39;2,1;0;12,3;565;0;0;51
6/07/2024 8:00;11,8;6,9;1,3;320;15,1;16,2;31,4;1,6;0,5;3,2;0;13,3;566;0;0;144
6/07/2024 9:00;16,9;5,4;1,5;0;14;15,3;29,3;1,5;0,42;6,1;0;15,2;566;0;0;411
6/07/2024 10:00;12,2;4,7;1,7;336;7,6;15,2;22,7;0,7;0,35;8,9;0;16,2;566;0;0;244
6/07/2024 11:00;11,9;4,6;1,8;122;5,7;15,5;21,2;0,6;0,3;9,6;0;17,1;566;0;0;283
6/07/2024 12:00;9,7;4,1;1,9;129;4,6;15,1;19,6;0,7;0,28;10,5;0;17,9;566;0;0;592
6/07/2024 13:00;7,7;4,2;2,5;118;3,5;14,4;17,8;0,7;0,27;12;0;18,7;565;0;0;527
6/07/2024 14:00;7;3,7;2,2;120;4,1;15,3;19,4;0,7;0,32;10,7;0;18,1;565;0;0;348
6/07/2024 15:00;5,2;3,8;2,4;117;3,6;14,4;18;0,7;0,29;12,1;0;19,5;564;0;0;448
6/07/2024 16:00;15,8;3,6;2,2;111;3,3;14,4;17,7;0,7;0,29;11,4;0;18,9;564;0;0;320
6/07/2024 17:00;11,7;3,4;2;103;3,6;15;18,6;0,8;0,32;9,9;0;17,9;564;0;0;148
6/07/2024 18:00;9,5;3,3;1,4;62;3,1;15,3;18,4;0,8;0,33;9,6;0;17,4;564;0;0;61
6/07/2024 19:00;7;3,3;1,6;99;3,1;16,1;19,2;0,8;0,32;7,8;0;16;564;0;0;1
6/07/2024 20:00;6;3,2;1,5;86;2,6;16,3;18,9;0,9;0,34;7,5;0;15,4;565;0;0;0
6/07/2024 21:00;4,5;3,2;1,3;67;2,8;17,1;20;0,8;0,38;6,6;0;15,3;565;0;0;0
6/07/2024 22:00;5,4;3,2;1,2;50;3,3;17,8;21;0,8;0,39;5,7;0;14,9;566;0;0;0
6/07/2024 23:00;6,7;3,2;1,1;48;2,3;15,2;17,5;0,7;0,34;8;0;14,4;566;0;0;0
7/07/2024 0:00;5,6;3,2;1,3;342;2;15,2;17,2;0,8;0,34;7,5;0;14,1;566;0;0;0
7/07/2024 1:00;9,4;3,1;1,2;318;1,8;15;16,8;1,4;0,25;6;0;13,6;565;0;0;0
7/07/2024 2:00;11,9;3,1;1,3;317;2,3;16,8;19,1;2,6;0,27;4;0;13,1;565;0;0;0
7/07/2024 3:00;8,6;3;1,1;329;2;15,6;17,5;2,6;0,24;5,2;0;13;565;0;0;0
7/07/2024 4:00;6,5;3,1;1,2;331;1,8;13,2;15;1;0,23;7,3;0;13,1;565;0;0;0
7/07/2024 5:00;13,3;3,6;1,1;317;2;15;17,1;1,2;0,24;4,7;0;12,5;565;0;0;0
7/07/2024 6:00;15,2;3,6;1,2;328;1,9;13,3;15,3;0,8;0,24;6,3;0;12,6;565;0;0;1
7/07/2024 7:00;16,6;3,6;0,9;318;2,9;15,4;18,3;0,7;0,26;4,6;0;13,1;565;0;0;24
7/07/2024 8:00;19;4;1,7;341;4;14,6;18,6;0,7;0,28;6,6;0;13,6;565;0;0;135
7/07/2024 9:00;22;3,9;2;71;3,5;13,1;16,6;0,6;0,25;10;0;15,1;566;0;0;255
7/07/2024 10:00;16,6;3,9;2,6;98;2,3;12,1;14,4;0,7;0,21;12,3;0;15,9;566;0;0;277
7/07/2024 11:00;12,8;3,8;2,1;117;2,1;11,7;13,8;0,7;0,19;12,8;0;16,9;566;0;0;460
7/07/2024 12:00;10,5;3,8;2;137;2,1;11,5;13,6;0,8;0,21;12,7;0;17,3;565;0;0;515
7/07/2024 13:00;8,1;3,8;2,6;135;1,8;11,2;13;0,8;0,2;12,9;0;16,9;565;0;0;426
7/07/2024 14:00;6,8;4,6;2,3;102;2,1;11,4;13,5;0,9;0,2;12;0;16,4;565;0;0,1;271
7/07/2024 15:00;5,8;4,5;2,7;121;2,5;11,9;14,4;0,9;0,22;12,3;0;17,3;564;0;0;349
7/07/2024 16:00;5,9;4,4;2,6;128;2,5;11,8;14,3;0,9;0,22;12,1;0;17,2;564;0;0;297
7/07/2024 17:00;4,8;4,1;2,8;123;2,3;11,9;14,3;0,9;0,21;11,6;0;16,1;564;0;0;174
7/07/2024 18:00;7;4;2,6;117;2,4;12,4;14,9;0,9;0,23;10,7;0;15,6;564;0;0;89
7/07/2024 19:00;5,9;3,9;1,9;106;2,3;14,7;16,9;0,9;0,29;8;0;14,6;564;0;0;1
7/07/2024 20:00;8,9;3,8;2,2;102;2,8;14,8;17,6;0,8;0,3;8,1;0;14,3;565;0;0;0
7/07/2024 21:00;9,5;3,8;1,1;112;2,2;15;17,2;0,8;0,29;7,8;0;14,1;565;0;0;0
7/07/2024 22:00;7,5;3,9;1,9;91;2,2;14,6;16,8;0,9;0,28;9;0;14,1;565;0;0;0
7/07/2024 23:00;6,1;3,9;1,7;95;1,5;12,2;13,7;0,9;0,23;11,2;0;13,3;565;0;0;0
8/07/2024 0:00;4,7;3,8;0,6;274;1,1;13,6;14,7;1,1;0,26;7,3;0;12,6;565;0;0;0
8/07/2024 1:00;6,5;3,7;0,9;208;1,9;14,1;16;0,7;0,28;4,2;0;11,6;565;0;0;0
8/07/2024 2:00;4,9;3,6;1;61;1,3;10,2;11,5;0,6;0,21;10,3;0;12,2;565;0;0;0
8/07/2024 3:00;6,1;4;0,7;325;1,2;9,9;11,1;0,6;0,22;9,6;0;12,4;565;0;0;0
8/07/2024 4:00;5;3,9;1;67;1,3;11,4;12,8;0,6;0,2;8,5;0;12,2;564;0;0;0
8/07/2024 5:00;4,8;4;1,4;61;2,8;12,7;15,4;0,5;0,22;8;0;12;564;0;0;0
8/07/2024 6:00;4,1;3,9;1,4;0;14,6;18,9;33,5;0,8;0,37;0,7;0;11,1;564;0;0;1
8/07/2024 7:00;7,4;4,2;0,9;332;32;20,7;52,8;0,9;0,64;1;0;11,4;565;0;0;46
8/07/2024 8:00;14,9;4,2;1,5;77;19,9;18;38;0,8;0,57;6,7;0;14,6;565;0;0;282
8/07/2024 9:00;17,9;4,3;2,5;97;10,1;14,6;24,7;0,7;0,34;12,3;0;15,9;565;0;0;421
8/07/2024 10:00;16,8;4,2;2,3;113;6,1;13,9;20;0,6;0,3;14;0;17,3;565;0;0;632
8/07/2024 11:00;12,2;4,2;2,4;131;3,5;13,3;16,8;0,6;0,25;15,3;0;18;565;0;0;668
8/07/2024 12:00;10,9;4,2;2,9;102;2,6;13;15,6;0,7;0,23;15,5;0;19,3;565;0;0;831
8/07/2024 13:00;12,5;4,1;2,9;110;2,4;12,7;15,1;0,7;0,22;16;0;20;564;0;0;877
8/07/2024 14:00;10,1;4,3;2,6;95;2,1;12,9;15;0,7;0,24;15,7;0;19,2;564;0;0;418
8/07/2024 15:00;9,4;4,7;2,1;70;2,2;12,8;15;0,7;0,22;15,7;0;19,7;563;0;0;307
8/07/2024 16:00;8,7;4,9;1,6;103;2,5;13,7;16,2;0,8;0,24;14,8;0;20,1;563;0;0;305
8/07/2024 17:00;6,4;4,8;2,4;123;2,7;14,4;17,1;0,7;0,24;13,8;0;18,9;563;0;0;134
8/07/2024 18:00;5,9;4,7;1,8;107;4,1;16,3;20,3;0,8;0,31;11,3;0;17,8;563;0;0;53
8/07/2024 19:00;7,6;4,4;2,1;117;2,4;16,3;18,7;0,8;0,3;10,7;0;16,3;564;0;0,2;2
8/07/2024 20:00;6,1;4,3;1;181;2;17,5;19,5;0,8;0,3;7,5;0;13,8;565;0;3,6;0
8/07/2024 21:00;4,9;4,7;0,9;293;2;19,5;21,5;0,7;0,31;5,6;0;13,1;565;0;1,1;0
8/07/2024 22:00;8,8;4,6;1;314;2,8;20,2;22,9;0,7;0,31;4,5;0;13,1;565;0;0;0
8/07/2024 23:00;7,5;4,6;1,3;343;5,1;21,9;26,9;1,3;0,3;2,6;0;13,1;565;0;0;0
9/07/2024 0:00;6,5;4,5;1,2;49;3,1;18,1;21,2;0,8;0,24;6,6;0;13,1;565;0;0;0
9/07/2024 1:00;5,8;4,5;1,3;331;2,7;18,9;21,6;1,3;0,21;6,4;0;13;565;0;0;0
9/07/2024 2:00;5,1;4,4;1,1;298;1,8;14,7;16,5;0,7;0,18;7,8;0;12,5;564;0;0;0
9/07/2024 3:00;7,3;4,4;1,1;326;1,6;14,6;16,2;0,6;0,19;7,8;0;12,4;564;0;0;0
9/07/2024 4:00;7,5;4,3;1,3;341;1,4;11,7;13;0,6;0,18;11,1;0;12,2;564;0;0;0
9/07/2024 5:00;6,9;5;0,9;279;1,4;14,7;16,2;0,7;0,23;5,5;0;11,1;564;0;0;0
9/07/2024 6:00;5,9;4,9;1,1;309;9;20,5;29,5;0,7;0,35;1,2;0;11,5;564;0;0;1
9/07/2024 7:00;7,6;4,8;0,8;282;16,2;21,7;37,8;1,5;0,45;1,2;0;12;564;0;0;48
9/07/2024 8:00;10,5;4,7;1,3;359;12,9;20,1;33;0,8;0,52;5,8;0;13,6;565;0;0;137
9/07/2024 9:00;7,9;4,6;0,9;2;9,3;18,9;28,2;0,5;0,43;8,8;0;14,8;565;0;0;164
9/07/2024 10:00;16,5;4,6;1,9;49;6,1;17;23,1;0,5;0,32;12,4;0;16;565;0;0;351
9/07/2024 11:00;18,3;4,5;2,2;8;5,8;16,8;22,6;0,5;0,32;12,8;0;16,6;565;0;0;481
9/07/2024 12:00;15,5;4,4;2,3;30;4,7;15,7;20,4;0,5;0,27;14,5;0;18,3;565;0;0;666
9/07/2024 13:00;12,4;4,5;2,1;115;4;15,4;19,3;0,6;0,26;14,2;0;18,6;564;0;0;579
9/07/2024 14:00;9,6;4,9;2,4;123;2,7;14;16,7;0,6;0,23;14,9;0;19;564;0;0;590
9/07/2024 15:00;10,8;4,8;2,3;124;2,7;14;16,8;0,6;0,23;14,5;0;19,2;563;0;0;479
9/07/2024 16:00;8,5;4,8;2,3;119;3,4;15;18,3;0,5;0,25;12,6;0;18,4;563;0;0;240
9/07/2024 17:00;6,5;4,7;2;111;3,3;15,3;18,6;0,6;0,26;11,4;0;17,4;563;0;0;133
9/07/2024 18:00;7,7;5,1;1,2;128;3,1;16,5;19,6;0,6;0,29;9,6;0;16,1;563;0;0;50
9/07/2024 19:00;6,8;5;1,2;54;2,6;17,4;20;0,6;0,34;8,4;0;15,5;563;0;0;1
9/07/2024 20:00;9,6;4,9;1,8;10;2,7;16,8;19,5;0,6;0,32;8,6;0;14,8;564;0;0;0
9/07/2024 21:00;7,8;4,9;1,4;331;2,4;17,2;19,6;0,5;0,33;7,5;0;14,4;565;0;0;0
9/07/2024 22:00;8,8;4,9;0,9;323;2,5;18,5;21,1;0,5;0,35;5,7;0;14,3;565;0;0;0
9/07/2024 23:00;9,7;4,8;1,5;339;2;15,3;17,4;0,5;0,29;8,8;0;14,1;565;0;0;0
10/07/2024 0:00;7,9;4,7;1,3;306;2,2;19;21,2;1,8;0,29;3,7;0;13,6;565;0;0;0
10/07/2024 1:00;6,9;4,6;0,9;301;2;16,3;18,3;0,7;0,25;6,3;0;13,8;564;0;0;0
10/07/2024 2:00;10,2;4,5;1;27;1,5;13,4;14,8;0,5;0,22;10,2;0;13,9;564;0;0;0
10/07/2024 3:00;8,5;4,4;0,5;270;1,1;11,7;12,8;0,3;0,19;10,2;0;13,1;564;0;0;0
10/07/2024 4:00;8,6;4,4;0,8;305;1,2;14;15,1;0,4;0,18;7,7;0;13,4;564;0;0;0
10/07/2024 5:00;7,4;4,3;0,9;113;2;15,2;17,1;0,4;0,21;7;0;12,8;564;0;0;0
10/07/2024 6:00;7;4,5;0,7;274;2,8;16,9;19,8;0,3;0,26;4,8;0;12,7;564;0;0;1
10/07/2024 7:00;15,1;4,4;0,7;232;9,8;20,2;30;0,4;0,38;2;0;13;564;0;0;65
10/07/2024 8:00;11,5;4,6;1,4;64;9,3;18,1;27,4;0,5;0,42;6,9;0;14,2;564;0;0;138
10/07/2024 9:00;18,5;4,6;1,6;343;8;17,6;25,6;0,4;0,37;8,9;0;15;565;0;0;200
10/07/2024 10:00;14,3;4,5;2,1;76;5,8;16;21,8;0,3;0,32;13;0;17,3;564;0;0;466
10/07/2024 11:00;14,6;4,5;3,2;104;3,5;14,2;17,6;0,4;0,28;16,8;0;19,1;564;0;0;843
10/07/2024 12:00;14,3;4,5;3,3;99;2,8;13,6;16,4;0,4;0,27;16,9;0;19,6;564;0;0;796
10/07/2024 13:00;11,1;4,4;3,5;93;2,4;13,3;15,7;0,4;0,27;17,4;0;19,8;564;0;0;703
10/07/2024 14:00;9,8;4,5;3,5;103;2,1;12,7;14,8;0,4;0,27;17,6;0;19,9;563;0;0;620
10/07/2024 15:00;8,6;4,5;3,4;95;2,5;13,2;15,6;0,5;0,27;16,7;0;19,4;563;0;0;420
10/07/2024 16:00;18,5;4,4;3,3;105;2,4;13;15,4;0,4;0,28;16,5;0;19,1;562;0;0;310
10/07/2024 17:00;14,3;4,3;2,8;97;2,4;13,5;15,9;0,5;0,32;16;0;18,5;562;0;0;213
10/07/2024 18:00;11,4;4,3;2;82;2,1;14,6;16,7;0,6;0,37;14,7;0;17,2;563;0;0;47
10/07/2024 19:00;13,1;4,2;1,8;89;3,2;17,9;21;0,5;0,44;10,6;0;16,1;563;0;0;1
10/07/2024 20:00;16,4;4,2;1,3;53;3,8;20,4;24,2;0,4;0,48;7,1;0;15;564;0;0;0
10/07/2024 21:00;16,3;4,6;0,9;111;2,3;18,5;20,8;0,4;0,39;8,2;0;13,9;564;0;0;0
10/07/2024 22:00;16,3;4,7;0,6;281;3,3;20,4;23,7;0,3;0,45;4,2;0;13,1;565;0;0;0
10/07/2024 23:00;21,6;4,6;0,8;50;3,4;18,7;22,1;0,3;0,4;6,6;0;13,5;565;0;0;0
11/07/2024 0:00;19,8;4,7;0,7;64;2;15,9;17,9;0,3;0,36;8,6;0;13,2;564;0;0;0
11/07/2024 1:00;28,2;5,8;0,5;269;1,4;13,4;14,8;0,4;0,23;6,3;0;11,5;564;0;0;0
11/07/2024 2:00;30,1;5,6;0,5;317;1,8;14,5;16,3;0,4;0,26;4,5;0;11,7;564;0;0;0
11/07/2024 3:00;22,6;7,8;0,9;61;1,5;12,4;14;0,5;0,21;8,7;0;12,7;564;0;0;0
11/07/2024 4:00;40,1;8;1;339;1,2;10,6;11,9;0,5;0,17;10,6;0;12,3;564;0;0;0
11/07/2024 5:00;29,5;7,2;0,5;275;1,4;13,1;14,6;0,5;0,19;4,5;0;10,4;564;0;0;0
11/07/2024 6:00;37,8;10,9;0,6;296;5,8;17,2;23;0,5;0,29;2,3;0;10,8;564;0;0;1
11/07/2024 7:00;35,6;21,2;0,7;301;17,6;21,4;39;0,6;0,49;0,8;0;12,4;564;0;0;36
11/07/2024 8:00;36,6;16;1,3;327;33,4;24,4;57,8;1,7;0,67;1,8;0;13,3;564;0;0;101
11/07/2024 9:00;64,2;16,2;1,5;40;18,6;21,4;39,9;0,9;0,43;10,4;0;15,8;565;0;0;210
11/07/2024 10:00;50,9;18,4;2,3;85;8,1;17,5;25,6;0,5;0,29;14,6;0;16,2;565;0;0;160
11/07/2024 11:00;50,7;13,1;2,7;113;5,5;16,1;21,6;0,4;0,26;14,5;0;17,6;565;0;0;458
11/07/2024 12:00;43,4;10,3;3,1;106;4,1;14,9;18,9;0,4;0,22;14,9;0;18,3;565;0;0;460
11/07/2024 13:00;47,1;15,4;3,1;106;3,2;13,7;16,9;0,5;0,2;14,8;0;19,1;564;0;0;542
11/07/2024 14:00;41,1;18;2,4;110;3,3;14,2;17,5;0,5;0,2;14,1;0;18,9;564;0;0;343
11/07/2024 15:00;51,6;13,9;2,4;8;3,4;14,1;17,5;0,5;0,22;15,1;0;19,9;563;0;0;511
11/07/2024 16:00;62,8;16,9;1,9;30;3,6;14,1;17,7;0,6;0,22;15,2;0;20,4;563;0;0;465
11/07/2024 17:00;50,4;22,5;1,9;5;3;13,9;16,8;0,6;0,23;15,8;0;19,5;563;0;0;246
11/07/2024 18:00;56,3;16,9;1,7;92;2,5;15,8;18,4;0,5;0,28;13,8;0;18,3;563;0;0;56
11/07/2024 19:00;55;15,2;1,8;106;3,4;21,1;24,4;0,5;0,41;9,6;0;16,5;564;0;0;1
11/07/2024 20:00;46,6;18,8;2,5;104;5,1;22,3;27,4;0,4;0,43;8,5;0;15,4;565;0;0;0
11/07/2024 21:00;51,1;15,7;1,4;109;3,7;21,2;24,8;0,4;0,39;8,9;0;14,5;565;0;0;0
11/07/2024 22:00;56,8;23,4;1;303;2,4;19,4;21,8;0,3;0,39;8,8;0;13,9;566;0;0;0
11/07/2024 23:00;55,5;20,2;0,6;284;5,3;24;29,3;0,4;0,5;1,5;0;11,9;565;0;0;0
12/07/2024 0:00;51,9;26,3;0,4;262;9,4;24,4;33,8;0,3;0,48;0,8;0;11,6;565;0;0;0
12/07/2024 1:00;57,3;26,6;0,7;258;3,4;18,1;21,5;0,3;0,34;4,8;0;11,1;565;0;0;0
12/07/2024 2:00;50,3;19,2;0,8;298;2,8;15,7;18,5;0,7;0,28;6,3;0;11,1;565;0;0;0
12/07/2024 3:00;50;19;0,7;285;4,5;18,1;22,5;2;0,33;3,2;0;10,4;565;0;0;0
12/07/2024 4:00;51,6;27,5;0,7;271;2,4;17,5;19,9;1,1;0,26;2,4;0;9,7;565;0;0;0
12/07/2024 5:00;47,9;20,6;1;328;3,1;15,9;19;0,7;0,23;4,4;0;10,5;565;0;0;0
12/07/2024 6:00;47,9;22,6;1,2;314;5,2;19,7;24,9;0,9;0,26;2,5;0;11,2;565;0;0;1
12/07/2024 7:00;57,6;27,8;1,3;323;23,6;22,3;45,9;2,5;0,45;1;0;11,4;565;0;0;46
12/07/2024 8:00;59,5;23,7;1,5;332;0;0;0;0;0;0;0;13,1;565;0;0;164
12/07/2024 9:00;68,2;22,8;1,3;327;0;0;0;0;0;0;0;15,6;565;0;0;468
12/07/2024 10:00;57,9;17,6;1,6;307;0;0;0;0;0;0;0;17;565;0;0;427
12/07/2024 11:00;48,5;13,7;2,2;337;0;0;0;0;0;0;0;18,8;565;0;0;655
12/07/2024 12:00;51,2;10,3;2,2;103;0;0;0;0;0;0;0;20;565;0;0;728
12/07/2024 13:00;47,7;11,3;1,9;16;2,4;14,1;16,4;0,7;0,22;20;0;20,1;564;0;0;576
12/07/2024 14:00;42,3;20;2,3;56;2,5;15,6;18,1;0,8;0,23;17,1;0;17,5;564;0;0,3;136
12/07/2024 15:00;30,6;14,7;1,1;31;3,8;19;22,7;0,8;0,29;9,7;0;14;564;0;1,6;121
12/07/2024 16:00;30,6;22,4;1,5;355;5,1;17,3;22,4;0,8;0,25;12,7;0;15,8;564;0;0;272
12/07/2024 17:00;24,1;16,8;1,3;65;4;17,6;21,6;0,7;0,24;11,1;0;15,8;564;0;0;91
12/07/2024 18:00;25,7;12,6;1,6;89;4,2;19,7;23,9;0,7;0,3;7,7;0;15,3;565;0;0;20
12/07/2024 19:00;18,4;9,6;1,3;59;3,1;18,9;22,1;0,7;0,29;8,4;0;14,6;565;0;0;1
12/07/2024 20:00;13,3;7,7;1,4;69;3,1;20,4;23,5;0,7;0,33;8,3;0;14,4;566;0;0;0
12/07/2024 21:00;17,5;6;1;330;2,5;20,5;23;0,7;0,29;9,4;0;14,1;566;0;0;0
12/07/2024 22:00;12,9;4,6;1,2;356;2,9;21,6;24,5;0,6;0,33;8,4;0;14;566;0;0;0
12/07/2024 23:00;9,2;4,1;1,3;331;1,8;18,9;20,7;0,6;0,28;10;0;13,8;566;0;0;0
13/07/2024 0:00;17,9;4;1,2;76;1,2;16,1;17,3;0,6;0,23;11,8;0;13,3;566;0;0;0
13/07/2024 1:00;13,4;3,6;1;2;1;14,6;15,7;0,4;0,27;11,5;0;13,2;566;0;0;0
13/07/2024 2:00;10,7;3,6;1,1;32;0,9;13,2;14,1;0,4;0,24;13,1;0;13,2;565;0;0;0
13/07/2024 3:00;7,9;3,7;0,9;46;0,8;11,7;12,5;0,5;0,22;14,3;0;13;565;0;0;0
13/07/2024 4:00;5,7;3,5;0,6;81;0,8;13,5;14,3;0,4;0,22;11,6;0;13;565;0;0;0
13/07/2024 5:00;4,8;3,3;1;20;1;14,1;15,2;0,5;0,23;11,6;0;12,6;565;0;0;0
13/07/2024 6:00;5,7;3;1,2;49;1,9;17,6;19,5;0,5;0,28;8;0;12,3;565;0;0;1
13/07/2024 7:00;4,6;3,1;1,5;119;4,4;16,6;21;0,5;0,34;8,5;0;12,5;566;0;0;19
13/07/2024 8:00;4,9;3,1;1,7;126;5;16;21;0,5;0,37;9,4;0;13,3;566;0;0;102
13/07/2024 9:00;5,5;3;2,7;111;4,1;14,4;18,6;0,6;0,33;11,7;0;15,1;566;0;0;387
13/07/2024 10:00;6,4;3;2,9;118;3,3;13,7;17;0,5;0,3;12,7;0;15,8;566;0;0;295
13/07/2024 11:00;6,1;2,9;3;121;3,3;13,4;16,7;0,5;0,29;13,1;0;16,3;566;0;0;377
13/07/2024 12:00;5,5;2,9;2,9;126;2,9;12,9;15,8;0,6;0,3;13,7;0;16,6;566;0;0;420
13/07/2024 13:00;7,7;3;2,6;129;2,4;12,4;14,8;0,7;0,29;14,3;0;16,6;565;0;0;319
13/07/2024 14:00;7,1;4,3;2,5;132;4,4;13,1;17,5;0,8;0,31;13,1;0;17,4;565;0;0;503
13/07/2024 15:00;8,1;4,1;1,9;134;2,5;12,4;14,9;0,7;0,26;13,6;0;17,8;564;0;0;345
13/07/2024 16:00;7,3;3,9;1,8;80;2,6;13,6;16,2;0,7;0,29;12,3;0;16,9;564;0;0;130
13/07/2024 17:00;6,1;3,8;2;87;2,9;13,8;16,7;0,7;0,31;12,1;0;17,2;564;0;0;115
13/07/2024 18:00;5,2;3,7;1,8;75;2,5;14,4;16,9;0,6;0,31;11;0;16,4;565;0;0;38
13/07/2024 19:00;4,3;3,2;2,3;77;1,9;14,8;16,7;0,7;0,31;10,6;0;15,3;565;0;0;1
13/07/2024 20:00;4,6;2,6;1,6;124;2;15,7;17,7;0,6;0,36;9,6;0;14,4;565;0;0;0
13/07/2024 21:00;5,9;2,4;1,4;109;3,4;18,4;21,8;0,6;0,43;5,9;0;14,1;566;0;0;0
13/07/2024 22:00;5,3;2,3;1,9;101;3,7;17,7;21,4;0,6;0,42;6,9;0;14,3;566;0;0;0
13/07/2024 23:00;5,4;2;1,3;94;1,9;14,7;16,7;0,6;0,35;9,6;0;14,3;566;0;0;0
14/07/2024 0:00;5,3;2;0,6;152;1,4;14,7;16,1;0,6;0,31;9;0;13,7;566;0;0;0
14/07/2024 1:00;5;2,1;0,8;332;1,2;14,9;16,1;0,4;0,2;7,4;0;13,4;566;0;0;0
