Fecha;PM10;PM2.5;Vel Vient0;Dir Vient0;NO;NO2;NOX;SO2;CO;OZONO;BC ug/m3;Temperatura;Presion Baro;HR;Precipitacion;Rad Solar
4/11/2024 6:00;12;5;1,5;101;1,8;7,5;9,3;0;0,2;2,3;0,6;10,8;0;91,8;0;0
4/11/2024 7:00;16;4;1,2;109;5,8;9,1;14,9;0;0,3;1,9;0,8;11,2;0;89,2;0;21
4/11/2024 8:00;17;10;0,2;52;6,3;16,9;23,2;0;0,3;2,3;1;12,9;0;84,2;0;82
4/11/2024 9:00;24;7;0,1;8;9,7;15,9;25,6;0;0,5;4,8;1,9;14,3;0;77,8;0,1;124
4/11/2024 10:00;31;7;0,5;326;11,1;21,2;32,4;0;0,6;4,4;2,9;14,1;0;80,4;3,7;63
4/11/2024 11:00;23;23;0,8;67;10,1;17,7;27,9;0;0,6;5;2,7;12,9;0;87,8;4,5;144
4/11/2024 12:00;0;19;0,6;19;2,5;11;13,5;0;0,3;12,4;1;16,7;0;68,2;0;392
4/11/2024 13:00;8;6;1,2;339;2,5;11,4;14;0;0,4;20,9;1,2;18,5;0;56,8;0;390
4/11/2024 14:00;24;7;0,8;22;2,1;13,6;15,7;0;0,4;24,2;1,8;18,4;0;54,7;0;282
4/11/2024 15:00;17;14;0,4;164;2,8;13,9;16,7;0;0,4;19,7;1,2;17,3;0;59;0,2;73
4/11/2024 16:00;27;12;2;99;4;17,7;21,7;0;0,6;11,8;1,9;14,7;0;78,7;0,3;73
4/11/2024 17:00;17;16;1,4;80;4,7;18,4;23,1;0;0,6;8,7;1,7;15,2;0;73,2;0;46
4/11/2024 18:00;24;6;1,2;103;7,8;16,6;24,4;0;0,6;4,3;1,4;14,3;0;78,6;0,4;8
4/11/2024 19:00;20;13;0,8;61;11,1;19,8;30,8;0;0,7;2;1,8;13;0;86,1;0,1;0
4/11/2024 20:00;18;9;0,8;85;12,3;19,1;31,4;0;0,7;0,9;1,9;12,7;0;86,3;0;0
4/11/2024 21:00;19;8;1,5;113;12,1;14,8;26,8;0;0,6;1,3;1,7;12,3;0;85,8;0;0
4/11/2024 22:00;22;9;1,4;105;11,4;13,8;25,2;0;0,5;0,9;1,4;12,1;0;86;0;0
4/11/2024 23:00;25;6;1,5;116;15,4;15,7;31,1;0;0,6;0,1;2,4;11,6;0;88,2;0;0
5/11/2024 0:00;22;7;1,2;112;7,5;15,8;23,3;0;0,5;0,6;1,7;11,6;0;88,2;0;0
5/11/2024 1:00;24;11;1,2;109;3,6;14,1;17,7;0;0,4;0,6;1,4;11,8;0;87,1;0;0
5/11/2024 2:00;28;7;1,2;106;3,3;14,2;17,5;0;0,4;0,3;1,5;11,7;0;87,8;0;0
5/11/2024 3:00;19;8;1,1;111;2,1;12,3;14,4;0;0,3;1;1,4;11,3;0;87,8;0;0
5/11/2024 4:00;26;8;1;103;1,7;11,4;13,1;0;0,3;1,9;1,1;11,1;0;87,2;0;0
5/11/2024 5:00;21;14;1,8;105;3,2;9,4;12,6;0;0,2;2,7;1,1;10,8;0;83;0;0
5/11/2024 6:00;26;8;1,8;109;11,7;10,6;22,4;0;0,3;1,5;2,2;10,9;0;81,9;0;0
5/11/2024 7:00;38;6;1;106;31,8;11,9;43,7;0;0,8;0,3;3,5;11,4;0;82,5;0;36
5/11/2024 8:00;66;16;0,2;342;56;23,1;79,1;0;1,2;1,2;7,1;14;0;76,4;0;158
5/11/2024 9:00;53;30;0,2;208;30,4;27;57,4;0;0,9;5,7;6,4;15,7;0;66,5;0;218
5/11/2024 10:00;40;27;0,9;70;17,7;22,6;40,3;0;0,7;6,5;4,5;16;0;65,5;0;176
5/11/2024 11:00;0;23;0,7;138;4,9;9,9;14,8;0;0,3;14,1;1,8;19,3;0;50,5;0;552
5/11/2024 12:00;27;8;2;109;4;10,2;14,2;0;0,3;11,9;1,7;17,7;0;56,9;0;298
5/11/2024 13:00;9;9;0,8;28;1,5;6,4;7,9;0;0,2;14,8;0,7;20,6;0;45,5;0;610
5/11/2024 14:00;24;5;1,3;301;3,2;12,1;15,2;0;0,3;18,7;1,2;19,6;0;48,6;0;185
5/11/2024 15:00;49;9;0,7;132;7,8;21;28,7;0;0,5;9;3,7;16,5;0;65,8;0;24
5/11/2024 16:00;25;17;2,3;94;5,5;17,1;22,6;0;0,4;9;2,4;15,5;0;68,1;0;26
5/11/2024 17:00;58;10;1,9;10;11,1;47,2;58,4;0;1;3;8,1;14,6;0;79,4;0;9
5/11/2024 18:00;47;34;0,8;14;17,4;50;67,4;0;1,3;0,6;8,1;13,3;0;87,3;0,2;1
5/11/2024 19:00;48;34;0,5;80;21,9;44,5;66,4;0;1,4;0,1;7,2;13;0;88,7;0,1;0
5/11/2024 20:00;53;33;0,9;337;45,5;45,1;90,6;0;1,9;0,1;8;13,2;0;86,7;0;0
5/11/2024 21:00;38;29;0,7;332;37,6;44,5;82,1;0;1,5;0,1;6,3;13,1;0;81,9;0;0
5/11/2024 22:00;57;26;1,1;340;46,5;46,8;93,4;0;1,5;0,1;8,8;13,2;0;83,1;0;0
5/11/2024 23:00;50;32;1,3;341;15,5;42,6;58,1;0;1;0,4;6,1;13,1;0;84,1;0;0
6/11/2024 0:00;49;28;1,1;349;11,6;36,4;48;0;0,8;3,8;4,6;13;0;84,5;0;0
6/11/2024 1:00;25;24;1,1;313;3,2;21,1;24,3;0;0,5;3,8;3,2;12,5;0;84,7;0;0
6/11/2024 2:00;16;12;0,6;343;0,9;14,6;15,5;0;0,3;6,9;1,3;12;0;86,1;0;0
6/11/2024 3:00;17;9;0,1;67;0,6;14,9;15,5;0;0,2;5,6;1;11,8;0;88,2;0;0
6/11/2024 4:00;19;5;0,8;110;1,4;12,4;13,7;0;0,2;3;1,1;11,4;0;89,1;0;0
6/11/2024 5:00;23;6;1,2;110;6,1;9,8;16;0;0,2;2,1;1,5;10,8;0;87,9;0;0
6/11/2024 6:00;25;8;1,7;105;14,5;10,7;25,2;0;0,3;0,7;3,3;10,8;0;84,5;0;1
6/11/2024 7:00;18;9;1,5;101;23,8;12,2;36;0;0,6;0,7;4,1;11,1;0;82,1;0;42
6/11/2024 8:00;27;12;0,5;55;21,7;16,5;38,2;0;0,7;3,4;4,1;13,5;0;75,5;0;82
6/11/2024 9:00;28;15;0,5;301;15,7;19,8;35,6;0;0,7;9,9;3,6;17,2;0;61,2;0;282
6/11/2024 10:00;74;13;1,4;339;0;0;0;0;0;0;11,7;18,5;0;57,6;0;340
6/11/2024 11:00;59;40;0,8;357;0;0;0;0;0;0;9,1;18,3;0;56,9;0;326
6/11/2024 12:00;56;30;0,6;329;9;32,3;41,3;0;0,8;7;6,6;21,3;0;47,6;0;535
6/11/2024 13:00;52;33;0,4;307;4,1;26,2;30,3;0;0,6;9,1;5,1;19,3;0;53,5;0;117
6/11/2024 14:00;59;23;2,4;307;2,6;19,9;22,6;0;0,5;13,3;3,7;18,7;0;59,7;0;153
6/11/2024 15:00;36;28;1,3;82;3,3;16,6;19,9;0;0,4;9,2;3,2;14,8;0;73,4;0,2;6
6/11/2024 16:00;21;21;2,2;96;4,9;12,2;17,1;0;0,3;3,9;1,7;12,9;0;82,2;0,2;24
6/11/2024 17:00;24;6;1;68;7,7;19,8;27,5;0;0,5;2,8;2,6;12,9;0;85,6;3,9;3
6/11/2024 18:00;24;17;0,7;102;16,3;24,8;41,1;0;0,8;2,1;4,3;11,8;0;88,8;2,4;0
6/11/2024 19:00;21;11;1,8;107;17,9;24,8;42,7;0;1,1;1,2;3,3;11,4;0;89,5;0;0
6/11/2024 20:00;21;12;2,3;104;14,4;18,5;32,9;0;0,9;1,3;2,3;11,5;0;86,2;0;0
6/11/2024 21:00;16;12;2;106;10,5;16,7;27,2;0;0,6;1,7;1,9;11,5;0;83,8;0;0
6/11/2024 22:00;27;6;2,1;108;10,5;13,5;24,1;0;0,5;1,1;2,4;11,4;0;84;0;0
6/11/2024 23:00;13;6;1,9;107;6;9,6;15,6;0;0,4;1,9;1,4;11,4;0;83,1;0;0
7/11/2024 0:00;14;12;1,7;109;3,6;8,1;11,7;0;0,3;1,9;1,3;11,6;0;83;0;0
7/11/2024 1:00;20;11;1,5;109;1,7;7,5;9,3;0;0,3;1,2;1,2;11,7;0;84,1;0;0
7/11/2024 2:00;19;9;1;113;2,3;9,3;11,5;0;0,4;1,1;1,8;11,4;0;85,2;0;0
7/11/2024 3:00;22;8;1,4;114;1,8;9;10,8;0;0,3;1,4;1,4;10,9;0;86,8;0,1;0
7/11/2024 4:00;25;9;0,8;89;2;13;15;0;0,4;1,4;1,8;11,1;0;85,4;0;0
7/11/2024 5:00;25;12;1,3;109;4,5;10,1;14,5;0;0,3;1,7;1,8;11,3;0;82,8;0;0
7/11/2024 6:00;32;9;2;113;16,3;8,9;25,2;0;0,5;0,4;3,8;10,6;0;84,7;0;0
7/11/2024 7:00;32;12;1,4;105;27,4;11,1;38,5;0;0,8;0,1;4,9;11,3;0;82,8;0;21
7/11/2024 8:00;92;16;0,1;114;69,2;21,4;90,7;0;1,5;0,3;8,1;12,5;0;82,1;0;46
7/11/2024 9:00;94;45;0,6;78;53,8;26,9;80,6;0;1,4;1,8;10,5;15;0;73,7;0;241
7/11/2024 10:00;0;54;0,1;12;18;22;40;0;0,8;8,1;5,7;19,1;0;54,4;0;617
7/11/2024 11:00;61;30;0,3;359;8,9;27,4;36,3;0;0,8;15,9;4,8;20,7;0;47,3;0;672
7/11/2024 12:00;54;32;1,2;321;4,3;24,7;29;0;0,7;22,4;5,3;21,6;0;44,5;0;594
7/11/2024 13:00;53;22;1,3;311;2,7;20,7;23,4;0;0,6;26,5;3,5;22;0;45;0;346
7/11/2024 14:00;55;24;2,7;301;2,5;16;18,5;0;0,5;23,3;3,3;19,4;0;59;0;277
7/11/2024 15:00;41;20;2,6;293;2,3;12,8;15,1;0;0,4;20,9;2,7;19,3;0;61,4;0;235
7/11/2024 16:00;34;19;1,5;306;2,1;17,2;19,2;0;0,5;14,1;3,9;16,3;0;71,2;0;22
7/11/2024 17:00;28;17;1,8;86;3,1;21;24,1;0;0,6;9,5;2,8;15;0;66,7;0;2
7/11/2024 18:00;22;13;2,9;105;4,1;14,6;18,7;0;0,6;11,4;1,8;13,5;0;74,1;0;0
7/11/2024 19:00;38;9;2,4;109;11,1;18,1;29,2;0;0,9;4,9;2,7;13,1;0;76,6;0;0
7/11/2024 20:00;28;12;2,2;103;9,1;14,6;23,7;0;0,8;3;2;12,8;0;78;0;0
7/11/2024 21:00;38;12;1;104;20,2;17,8;38;0;1;1;3,4;12,7;0;79;0;0
7/11/2024 22:00;36;15;1,6;109;24,2;15,5;39,7;0;1;0;3,8;12,3;0;81,5;0;0
7/11/2024 23:00;38;14;1,8;106;23,8;16,5;40,4;0;1;0;3,5;11,9;0;82,8;0;0
8/11/2024 0:00;36;17;1,8;106;17,3;16,5;33,7;0;0,9;0;3,4;12,2;0;81,2;0;0
8/11/2024 1:00;22;12;1,7;112;8,2;15,4;23,6;0;0,7;0;3;12,3;0;81,1;0;0
8/11/2024 2:00;19;9;1,7;109;3,9;12,6;16,5;0;0,6;0,7;2,4;12;0;83;0;0
8/11/2024 3:00;22;10;1,2;106;1,6;10,3;11,9;0;0,4;2,5;1,7;11;0;84,6;0;0
8/11/2024 4:00;10;10;2;102;0,9;5,9;6,8;0;0,2;3,7;0,7;10,6;0;81,6;0;0
8/11/2024 5:00;32;8;0,5;114;17,3;11,7;29;0;0,3;1,2;1,8;9,7;0;85;0;0
8/11/2024 6:00;54;6;0,2;70;49;18,4;67,5;0;0,8;0;6;10,1;0;87,4;0;1
8/11/2024 7:00;62;20;0,3;4;75,7;25,1;100,8;0;1,3;0,1;8,9;11;0;86,2;0;33
8/11/2024 8:00;63;26;0,2;301;88,6;30,3;118,9;0;1,8;0,5;10,5;12,6;0;80,7;0;76
8/11/2024 9:00;69;29;0,4;313;84,4;38,3;122,7;0;2;0,8;11;13,4;0;78,1;0,1;81
8/11/2024 10:00;86;32;0,3;283;85,4;49,3;134,6;0;2,3;1,6;13,2;13,5;0;81,5;0,3;121
8/11/2024 11:00;80;48;1;5;74,8;59;133,8;0;2,4;2,6;15,1;14,2;0;81;0;163
8/11/2024 12:00;86;54;1,1;6;48,7;67,4;116,1;0;2,2;5,9;14,8;15,9;0;70,7;0;204
8/11/2024 13:00;67;53;0,8;0;27,8;55,7;83,5;0;1,6;8,1;10,2;15,8;0;70,2;0,2;193
8/11/2024 14:00;49;39;0,9;310;17,3;46,2;63,5;0;1,3;17,3;8,2;18;0;61,7;0;388
8/11/2024 15:00;43;32;1,1;319;6,3;37,5;43,8;0;0,9;18,1;5,6;17,8;0;55,4;0;158
8/11/2024 16:00;48;20;1,6;316;6,7;40,8;47,5;0;0,8;10;5,9;16,2;0;60,7;0;57
8/11/2024 17:00;51;24;1,5;299;5,4;32,1;37,5;0;0,8;7,9;5,1;15,1;0;71;0;21
8/11/2024 18:00;30;30;1,1;299;7,2;31,8;39,1;0;0,8;4,9;4;12,9;0;85,7;0,9;0
8/11/2024 19:00;24;17;0,6;282;11,1;32;43,1;0;0,9;2,2;3,9;12,2;0;90,4;0,7;0
8/11/2024 20:00;16;13;1;305;8,5;29,1;37,5;0;0,8;1,8;3,4;11,9;0;90,8;0;0
8/11/2024 21:00;18;12;0,4;236;10,8;26,5;37,2;0;0,8;1,6;2,7;11,7;0;90,6;0;0
8/11/2024 22:00;17;9;0,5;230;13,5;27,7;41,2;0;0,8;0,3;2,9;11,6;0;89,6;0;0
8/11/2024 23:00;26;8;0,2;190;14,8;26,7;41,5;0;0,9;0,2;3,1;11,8;0;88,3;0,1;0
9/11/2024 0:00;18;8;0,4;100;13,8;25,5;39,3;0;0,8;0,1;3,2;11,9;0;87,8;0;0
9/11/2024 1:00;22;8;0,9;106;10,3;21,7;32,1;0;0,7;0,1;2,7;11,6;0;88,5;0;0
9/11/2024 2:00;19;11;1,1;109;6,4;18;24,4;0;0,5;0,5;2,5;11,3;0;89;0;0
9/11/2024 3:00;14;10;1,5;108;3,8;13,5;17,4;0;0,4;1,1;1,4;11,2;0;88,3;0;0
9/11/2024 4:00;19;7;1,4;108;2,5;9,9;12,4;0;0,3;2,1;1,1;11;0;88,3;0;0
9/11/2024 5:00;7;3;0,5;108;3,1;12,7;15,8;0;0,3;2,3;1,2;10,7;0;89,9;0,3;0
9/11/2024 6:00;17;5;0,9;112;10;17,6;27,6;0;0,5;0,9;2,2;10,7;0;90,7;0,1;1
9/11/2024 7:00;14;10;1,4;105;17,7;16,2;33,9;0;0,5;1,2;2,7;10,9;0;89,8;0;41
9/11/2024 8:00;17;11;1,2;100;12,3;15;27,2;0;0,5;2,6;1,7;12,6;0;83,3;0;107
9/11/2024 9:00;9;8;0,4;74;3,6;8,2;11,9;0;0,3;9,2;0,7;16,1;0;62,8;0;320
9/11/2024 10:00;11;4;0,6;343;3,2;8,1;11,3;0;0,3;14;0,6;19,2;0;50,2;0;630
9/11/2024 11:00;18;1,6;1;318;5,2;15,9;21,2;0;0,5;18,4;1,6;20,2;0;46,5;0;521
9/11/2024 12:00;32;7;1,4;313;5,3;22,8;28,1;0;0,6;28,3;2,7;21,8;0;43,4;0;749
9/11/2024 13:00;36;17;0,9;357;2,6;22,3;24,9;0;0,6;35,1;3,2;21;0;44;0;367
9/11/2024 14:00;36;18;2,1;313;2,2;15,7;17,9;0;0,5;32,2;2,6;20,7;0;51,6;0;408
9/11/2024 15:00;32;20;2,6;298;1,7;12,9;14,6;0;0,4;25,6;2;18,5;0;62,7;0;154
9/11/2024 16:00;22;9;0,7;73;2,2;15;17,2;0;0,4;15,8;1,8;14,7;0;72,2;0;4
9/11/2024 17:00;17;11;1;85;3,8;15,7;19,5;0;0,5;8,1;1,3;12,7;0;82,3;11;0
9/11/2024 18:00;22;17;0,6;111;11,4;20,8;32,2;0;0,7;3,7;2;11,6;0;90,7;5,7;0
9/11/2024 19:00;17;12;0,9;104;12;20,5;32,5;0;0,8;2,6;1,8;11,3;0;91,1;2,1;0
9/11/2024 20:00;9;9;1,4;98;9;15,8;24,7;0;0,6;3,3;1,2;11,2;0;90,3;0,4;0
9/11/2024 21:00;10;9;1,6;99;6,8;11,9;18,6;0;0,4;3,5;0,8;11,1;0;89,3;0,1;0
9/11/2024 22:00;11;7;1,8;105;8,2;10,6;18,8;0;0,4;2,4;0,9;11,3;0;87,2;0;0
9/11/2024 23:00;8;4;1,9;104;5;7,8;12,8;0;0,3;2,2;0,8;11,2;0;86,3;0;0
10/11/2024 0:00;16;6;2,1;108;4,2;8,3;12,5;0;0,2;1,9;0,9;11,1;0;86;0;0
10/11/2024 1:00;17;5;1,6;105;4,3;12,1;16,4;0;0,3;1,7;0,8;11,4;0;84,7;0;0
10/11/2024 2:00;16;9;1,5;111;3,4;7,3;10,7;0;0,3;1,1;0,6;11,2;0;86,5;0;0
10/11/2024 3:00;17;6;1,1;110;3,8;7,5;11,3;0;0,3;0,6;0,7;11,2;0;88,2;0;0
10/11/2024 4:00;16;4;0,6;79;7,2;11,9;19,1;0;0,4;0,1;1,1;11,2;0;90,9;1,8;0
10/11/2024 5:00;18;12;0,4;19;2,5;12,5;15;0;0,4;1,7;1,6;11,1;0;92,5;7,3;0
10/11/2024 6:00;20;12;0,4;344;2,7;16;18,7;0;0,4;1,8;1,8;11;0;93,6;9,6;0
10/11/2024 7:00;9;8;0,1;239;3,4;15,9;19,3;0;0,4;4,5;1,3;10,9;0;94,2;3,3;7
10/11/2024 8:00;16;11;0,3;284;8,4;17,6;26;0;0,5;3,9;1,6;11,6;0;94;0,7;72
10/11/2024 9:00;10;10;0,2;337;7,8;16,1;24;0;0,5;5,4;1,6;12,2;0;92,4;0,6;95
10/11/2024 10:00;22;10;0,5;354;5,2;14,1;19,3;0;0,5;7,2;1,7;12,6;0;91;0,7;130
10/11/2024 11:00;9;7;0,6;350;4,5;16,9;21,5;0;0,4;10,3;1,2;13,9;0;86,7;0,4;360
10/11/2024 12:00;10;4;1;19;3,5;15,5;19;0;0,5;12,9;1,4;15,8;0;73,1;0;285
10/11/2024 13:00;12;5;1,2;21;4;14,9;18,9;0;0,5;13,4;1,7;16;0;70,1;0;293
10/11/2024 14:00;19;10;1,1;332;4,8;15,2;20;0;0,6;16,3;1,5;18,1;0;64,7;0;349
10/11/2024 15:00;23;10;0,8;78;4;15,5;19,5;0;0,6;19;1,5;19;0;58;0;256
10/11/2024 16:00;16;10;1,3;44;2,2;13,4;15,6;0;0,5;13,9;0,9;16,2;0;67,5;0;72
10/11/2024 17:00;21;6;1;313;3,9;22,6;26,5;0;0,7;10,4;1,7;15,1;0;75,5;0;45
10/11/2024 18:00;34;21;1,6;334;1,5;22,9;24,3;0;0,7;8,2;2,5;13,4;0;86,3;3,8;2
10/11/2024 19:00;18;16;0,4;346;1,2;21,7;23;0;0,7;9,2;1,8;12;0;91,1;0,4;0
10/11/2024 20:00;23;9;0,2;135;10,5;29,7;40,3;0;1,1;2;2,3;12,2;0;92,6;0;0
10/11/2024 21:00;23;15;0,6;21;18,3;24,7;43;0;1,1;0;2,4;12,1;0;92,9;0,1;0
10/11/2024 22:00;26;19;0,4;321;27,7;29,6;57,3;0;1,3;0;3,2;12,1;0;93,2;0;0
10/11/2024 23:00;32;20;0,3;311;51,3;33,5;84,7;0;1,7;0;5,1;12,3;0;93,4;0;0
11/11/2024 0:00;30;27;0;342;32,2;32,4;64,6;0;1,3;0;5,4;11,9;0;93,2;0;0
11/11/2024 1:00;22;20;0,9;93;8,3;10,9;19,1;0;0,4;0,2;1,5;11,4;0;91,9;0;0
11/11/2024 2:00;8;6;1,5;101;4,2;6,9;11,1;0;0,3;1;0,7;11,3;0;87,6;0;0
11/11/2024 3:00;11;4;1,5;104;2;5,9;7,9;0;0,2;1,9;0,5;11,2;0;83,8;0;0
11/11/2024 4:00;19;3;1,7;111;1,7;6,7;8,5;0;0,2;1,9;0,6;10,7;0;84,9;0;0
11/11/2024 5:00;10;10;1,9;105;1,6;8,5;10,1;0;0,2;1,7;0,8;10,7;0;83,7;0;0
11/11/2024 6:00;23;6;1,4;104;2,1;10,8;12,9;0;0,2;2,4;0,8;10,9;0;81,8;0;1
11/11/2024 7:00;21;2;1,4;104;5,3;10,3;15,6;0;0,3;3,2;1,3;11,3;0;80,8;0;44
11/11/2024 8:00;24;6;0,3;106;9,5;14,1;23,6;0;0,5;5,9;1,8;13,8;0;75,2;0;129
11/11/2024 9:00;31;16;0,8;9;7,4;17,9;25,3;0;0,5;10,7;2,7;16,3;0;66,7;0;261
11/11/2024 10:00;55;17;1,1;331;9,9;25,3;35,1;0;0,7;9,7;4,1;16,3;0;68,9;0;178
11/11/2024 11:00;55;40;0,6;38;11,2;25;36,2;0;0,6;13;3,7;17,8;0;64,1;0;419
11/11/2024 12:00;51;39;0,6;299;5,4;22,5;27,8;0;0,6;24;3,2;19,2;0;58,1;0;322
11/11/2024 13:00;39;35;2;312;1,8;15,7;17,5;0;0,4;24,8;2,1;16,5;0;70,9;0;88
11/11/2024 14:00;35;33;1,6;354;1,3;16,6;17,9;0;0,4;17,3;1,8;13,4;0;83,5;8,3;31
11/11/2024 15:00;0;18;0,4;129;3,5;14,9;18,4;0;0,4;17,8;1,1;12,1;0;88,9;1,4;131
11/11/2024 16:00;16;8;0,7;348;2,4;17,4;19,8;0;0,4;19,8;1;15,5;0;74,9;0;181
11/11/2024 17:00;26;11;1;315;2,2;22,2;24,5;0;0,6;17,4;1,9;14,7;0;76,5;0;53
11/11/2024 18:00;31;16;0,1;114;9,1;33,3;42,4;0;1,1;6,9;2,1;13,2;0;83,3;0;4
11/11/2024 19:00;47;20;0,8;101;19,7;27,9;47,6;0;1,4;0,6;3,5;12,2;0;88,2;0;0
11/11/2024 20:00;36;19;1,5;108;18,5;19,4;37,9;0;1,1;0,4;3,3;12,1;0;86,8;0;0
11/11/2024 21:00;24;24;1,7;107;10,9;12,8;23,7;0;0,7;1,2;2,1;11,5;0;85,4;0;0
11/11/2024 22:00;24;7;1,6;108;9,4;13,7;23,1;0;0,6;1;1,7;11,7;0;84,4;0;0
11/11/2024 23:00;23;17;1,4;109;9,2;11,4;20,6;0;0,5;0,5;1,5;11,8;0;84,3;0;0
12/11/2024 0:00;21;7;1,2;108;6,6;11,5;18,1;0;0,4;0,8;1,3;11,9;0;85;0;0
12/11/2024 1:00;22;7;0,9;105;6,3;12;18,3;0;0,4;0,4;1,4;12,1;0;85,1;0;0
12/11/2024 2:00;31;8;1,1;319;9,7;20;29,7;0;0,5;1,4;2,4;12;0;88,1;0,6;0
12/11/2024 3:00;19;19;0,5;305;1,6;12,5;14,2;0;0,3;5,5;1,5;11,3;0;91,3;2,4;0
12/11/2024 4:00;9;9;0,2;262;1,1;14,4;15,6;0;0,2;4;1,4;11,4;0;92,6;0;0
12/11/2024 5:00;17;17;0,2;241;2,2;16,7;18,8;0;0,3;2,6;1,9;11,4;0;93,1;0,1;0
12/11/2024 6:00;34;12;0,2;218;22;21,1;43,1;0;0,5;0,3;4,6;11,2;0;93,4;0;1
12/11/2024 7:00;33;21;0,3;5;46,4;22,6;69;0;1,1;0,1;8,9;11,5;0;93,7;0;14
12/11/2024 8:00;63;32;0,4;283;56,6;29,9;86,5;0;1,5;0,7;9,4;12,5;0;91,8;0;91
12/11/2024 9:00;63;25;0,5;335;39;38,5;77,5;0;1,4;2,8;9,2;14,5;0;82,5;0;149
12/11/2024 10:00;59;28;0,3;101;32,8;38,5;71,2;0;1,4;3,1;8,1;14,1;0;80,8;0,5;124
12/11/2024 11:00;78;40;0,3;124;29,4;45,5;74,8;0;1,4;7,9;8,8;16;0;74,3;0;236
12/11/2024 12:00;69;45;0,6;110;20;46,1;66,1;0;1,2;12;8,2;16,7;0;69,2;0;223
12/11/2024 13:00;63;44;1;108;14,8;36,4;51,3;0;1,1;14,3;7,2;17,9;0;64,8;0;274
12/11/2024 14:00;37;36;1,4;38;5,3;27;32,2;0;0,6;12;4;13,7;0;83,8;14,8;66
12/11/2024 15:00;27;27;1,8;105;6,7;24,4;31,1;0;0,6;10,9;3,3;12;0;90,3;1,8;137
12/11/2024 16:00;17;14;0,5;360;3;17,6;20,6;0;0,4;17,5;2,6;15,4;0;76,5;0;167
12/11/2024 17:00;32;11;0,4;87;4,7;32,4;37,1;0;0,7;12,8;3,7;15,3;0;75,2;0;40
12/11/2024 18:00;41;21;0,2;71;14,2;30,6;44,8;0;1;1,7;4,9;13,8;0;86,5;3,1;2
12/11/2024 19:00;33;24;0,9;111;23;33,2;56,2;0;1,4;2,2;5;12,6;0;90,3;2,8;0
12/11/2024 20:00;24;24;0,7;29;21,4;29,5;50,9;0;1,1;1,1;3,6;12,2;0;91,6;1,1;0
12/11/2024 21:00;25;12;0,7;103;32,1;22,8;55;0;1,2;0,1;6,1;12,2;0;92,4;0;0
12/11/2024 22:00;21;13;0,3;63;23,8;21,8;45,6;0;1;0,1;3,6;12;0;92,4;0;0
12/11/2024 23:00;24;12;0,2;10;24,3;21,1;45,4;0;0,9;0;3,4;12;0;92,8;0;0
13/11/2024 0:00;18;13;1;345;10,9;27,3;38,2;0;0,7;0,9;3,5;11,9;0;92,2;0;0
13/11/2024 1:00;16;12;0,1;287;5,8;23,9;29,8;0;0,6;0,2;2,7;11,4;0;92,5;0;0
13/11/2024 2:00;12;12;0,7;310;4,1;19,1;23,2;0;0,4;1;2,1;11,3;0;93,1;0;0
13/11/2024 3:00;14;10;0,3;254;1,6;15,9;17,4;0;0,3;2,8;1,6;11,3;0;92,7;0;0
13/11/2024 4:00;12;7;0,1;194;1,6;13,6;15,1;0;0,3;4,1;1,2;11,1;0;92,5;0;0
13/11/2024 5:00;21;5;0,5;110;13,3;14,3;27,6;0;0,4;0,6;2,8;10,6;0;93,2;0;0
13/11/2024 6:00;38;11;0,4;124;35,9;16,3;52,2;0;0,7;0;6,1;10,3;0;93,5;0;0
13/11/2024 7:00;49;22;0,1;321;43,1;21,8;65;0;1;0,2;8,7;11,4;0;91,9;0;43
13/11/2024 8:00;42;29;0,3;134;31,7;21,1;52,8;0;0,9;2,9;6,9;12,9;0;83,8;0;103
13/11/2024 9:00;40;22;0,3;329;17,9;32,9;50,8;0;0,8;8,6;4,9;17,4;0;61,9;0;339
13/11/2024 10:00;59;23;1,4;327;18,1;33,7;51,9;0;1;7,6;6,4;16,6;0;63,8;0;225
13/11/2024 11:00;57;36;0,2;153;13,1;31,3;44,5;0;0,9;16,3;5,8;17,8;0;57,3;0;463
13/11/2024 12:00;57;31;0,9;335;8,4;33,6;42;0;0,9;26,8;6,5;20,4;0;48,6;0;626
13/11/2024 13:00;49;29;1,5;298;3,6;22,5;26,1;0;0,6;28,3;4,1;19,5;0;51,6;0;249
13/11/2024 14:00;35;17;2;287;2,9;15,3;18,2;0;0,4;23,3;2,6;17,3;0;61,9;0;125
13/11/2024 15:00;22;17;1,6;282;3,6;14,2;17,7;0;0,5;19;1,8;16,7;0;63,9;0;74
13/11/2024 16:00;28;14;1,4;269;4,8;17,2;22;0;0,5;14,1;2,8;15,4;0;71;0;19
13/11/2024 17:00;34;10;0,9;279;4,9;19,7;24,7;0;0,6;10,5;2,9;15;0;73,3;0;14
13/11/2024 18:00;38;16;1,3;302;6,3;26,3;32,5;0;0,7;5,4;3,2;14,2;0;76,9;0;0
13/11/2024 19:00;29;14;1,4;353;3,8;22;25,7;0;0,7;3,9;2,6;13,8;0;75,8;0;0
13/11/2024 20:00;26;8;1,1;319;4,3;21,7;26,1;0;0,6;3,9;2,3;13,5;0;77,1;0;0
13/11/2024 21:00;24;8;1,3;307;3,9;18,8;22,7;0;0,5;5;1,8;12,9;0;80,5;0;0
