Fecha;PM10;PM2.5;Vel Viento;Dir Viento;NO;NO2;NOX;SO2;CO;OZONO;BC ug/m3;Temperatura;Presion Baro;HR;Precipitacion;Rad Solar
7/02/2024 0:00;19,6;18,2;0,3;282;63,8;14,3;78,1;0,9;1,53;0,3;6,9;11,2;566;88,38;0;0
7/02/2024 1:00;22,8;13,7;0,1;311;63,4;11,9;75,3;0,7;1,39;0,5;7,5;11,4;566;88,63;0;0
7/02/2024 2:00;16,7;10,3;0;44;58,4;11,5;69,9;0,8;1,28;0,5;7;11,6;566;88,68;0;0
7/02/2024 3:00;26,2;17,8;0,2;289;51,1;12,9;64;0,9;1,18;0,6;6;11,6;565;88,65;0;0
7/02/2024 4:00;19,5;18,7;0,2;33;40,5;10,6;51,1;0,7;0,96;0,5;4,6;11,3;565;88,67;0,1;0
7/02/2024 5:00;14,6;14,2;0,3;30;18,1;10,7;28,8;0,6;0,51;0,4;2,7;10,9;565;88,81;0;0
7/02/2024 6:00;22;10,7;0,1;265;27,4;8,6;36;0,5;0,51;0,4;3,7;10,8;566;89,16;0;0
7/02/2024 7:00;16,2;7,6;0,1;247;41,2;10,3;51,5;0,6;0,73;0,7;6,4;10,8;566;89,26;0;13
7/02/2024 8:00;15,8;5,7;0,6;89;43,1;13,9;57;0,7;1,09;2,8;5,7;12,8;566;85,32;0;158
7/02/2024 9:00;28,5;14,5;1,2;56;13,3;13,1;26,4;0,7;0,64;11;3,2;17,1;566;57,83;0,1;373
7/02/2024 10:00;20,9;11,3;1,4;65;0;0;0;0,6;0,37;0;1,7;17,9;566;52,39;0;545
7/02/2024 11:00;17,1;8,3;0,4;355;0;0;0;0,2;0;0;1,6;20,7;566;43,65;0;792
7/02/2024 12:00;16,3;14,4;1,8;160;0,7;2,7;3,3;0;0,13;21,8;0,5;19,6;566;42,98;0;355
7/02/2024 13:00;12,5;10,7;2,3;299;3,1;10,1;13,2;0,6;0,33;23,5;2;17,7;566;57,89;0;195
7/02/2024 14:00;16,2;8,4;3,1;293;3,5;9,3;12,8;1,1;0,32;35;3;18;565;62,43;0;458
7/02/2024 15:00;21,5;15,2;3,3;287;2,6;9,4;12;1,5;0,32;39,4;2,9;18,4;565;60,6;0;436
7/02/2024 16:00;35,5;21,1;2,5;298;2,4;12,3;14,7;1,4;0,37;33,3;3,4;17,5;565;63,35;0;194
7/02/2024 17:00;30,1;15,9;1,7;349;3,9;14,8;18,8;1,1;0,42;20;3,3;15,4;565;73,21;0,1;142
7/02/2024 18:00;26,8;15,6;1,5;320;11,7;23,9;35,6;1,3;0,8;9,7;5,2;15,3;565;70,75;0;65
7/02/2024 19:00;20,5;18,3;1;22;29,1;26,4;55,5;1,3;1,3;0,9;7,9;13,2;565;78,29;0;1
7/02/2024 20:00;32,5;32,5;0,4;342;26,8;26,2;53;1,2;1,41;1;7,6;13;565;79,7;0;0
7/02/2024 21:00;33,6;28,5;0,3;30;32,7;23,8;56,5;1;1,41;0,5;8,5;12,4;566;82,88;0;0
7/02/2024 22:00;40,1;26,6;0;297;30,2;20,4;50,6;0,9;1,25;0,5;6,8;11,2;566;86,11;0;0
7/02/2024 23:00;38,9;20,7;0,3;340;32,4;18,7;51,1;0,9;1,26;0,5;6,4;11,3;566;87,48;0;0
8/02/2024 0:00;40,4;26,4;0,5;6;60;13,5;73,6;0,9;1,73;0,8;8,7;10,9;566;87,37;0;0
8/02/2024 1:00;37,3;19,4;0,3;294;68;11,8;79,8;0,8;1,63;0,6;8,3;10;566;85,24;0;0
8/02/2024 2:00;36,5;24,1;0,1;348;68,5;9,4;77,8;0,9;1,49;0,7;7,5;9,1;566;85,73;0;0
8/02/2024 3:00;35,6;17,2;0,5;280;66,3;7,2;73,5;0,7;1,26;0,8;8;8,4;565;84,45;0;0
8/02/2024 4:00;34,8;13,9;0,2;334;56,6;6,8;63,5;0,6;0,94;0,5;6,3;8,8;565;87,47;0;0
8/02/2024 5:00;26,1;21,9;0,5;313;44,1;8,4;52,5;0,6;0,66;0,6;5,5;10;565;87,77;0;0
8/02/2024 6:00;37,8;19,3;0,2;331;47,9;8,5;56,5;0,6;0,55;0,8;6,9;9,4;565;87,57;0;0
8/02/2024 7:00;28,9;17,5;0,3;1;67,1;9,3;76,3;0,6;0,86;0,9;11,6;8,5;566;87,67;0,1;17
8/02/2024 8:00;33,7;20,5;0,4;359;72,4;16,1;88,5;0,8;1,43;2,2;14,4;11,6;566;86,49;0;173
8/02/2024 9:00;52,5;32,6;0,6;325;38;30;68;1,1;1,08;6,7;9,3;16,5;566;64,62;0;295
8/02/2024 10:00;53,1;23,8;0,6;23;22,6;28;50,5;1,6;0,92;14,2;7,9;17,4;566;53,07;0;353
8/02/2024 11:00;54;22,6;0,5;340;16;32,4;48,4;1,5;0,97;15,4;7,8;17,1;566;53,56;0;188
8/02/2024 12:00;60,7;26,2;1;81;11,5;24,7;36,3;1,1;0,75;19,5;5,7;17,8;566;53,58;0;261
8/02/2024 13:00;61,2;30,3;2,3;322;7,7;19,1;26,8;1,5;0,55;20,6;4,4;17,3;565;58,3;0;197
8/02/2024 14:00;53,4;24,5;1,7;353;6,1;19,4;25,6;2,1;0,49;25,1;4,9;18,1;565;56,63;0;311
8/02/2024 15:00;58,4;31,3;3;292;4,4;19,9;24,4;1,8;0,51;21,9;4,7;16,5;564;65,7;0;101
8/02/2024 16:00;59,2;27,1;2,3;289;4,5;17,5;22;1,4;0,44;16,8;3,7;15,1;564;73,82;0;113
8/02/2024 17:00;55,2;24,8;1,8;279;3;16,4;19,4;1,4;0,41;17,7;3,6;15,4;564;71,25;0;67
8/02/2024 18:00;51,9;29,9;1,7;292;5,3;21,4;26,7;1,5;0,62;9,2;4,1;15;564;71,89;0;39
8/02/2024 19:00;46,3;21,9;1,2;303;10,1;24,7;34,8;1,1;0,88;2,3;4,6;13,8;565;76,4;0;1
8/02/2024 20:00;45,6;23,7;0,4;336;24,8;22,1;46,9;1;1,15;0,6;6;12,5;565;81,47;0;0
8/02/2024 21:00;48,3;23;0,6;352;18,5;17,9;36,5;0,8;0,88;0,5;5,1;11,6;566;85,03;0;0
8/02/2024 22:00;48,6;20;0,2;238;19,4;17,6;36,9;0,8;0,73;0,5;4,4;11,6;566;85,25;0;0
8/02/2024 23:00;48,2;24;0,4;302;45,2;18,6;63,8;0,9;1,28;0,7;6,8;12,3;566;84,66;0;0
9/02/2024 0:00;46,1;23,4;0,8;311;22,2;20,9;43,1;1;0,87;0,8;5,6;12,5;566;81,49;0;0
9/02/2024 1:00;39;22,3;0,2;357;15,7;17,2;32,9;0,8;0,74;0,3;4,6;12,5;566;80,57;0;0
9/02/2024 2:00;61,8;23,9;0,4;298;19;16,6;35,5;1,5;0,72;0,3;5;12,3;565;81,13;0;0
9/02/2024 3:00;42,6;21,3;0,4;319;14,1;14,4;28,6;1,1;0,6;0,3;4;12;565;83,07;0;0
9/02/2024 4:00;54,9;19,7;0,4;13;5,4;13,4;18,8;0,8;0,38;1,2;2,4;11,9;565;84,48;0;0
9/02/2024 5:00;39,9;26,1;0,2;322;5,1;12,1;17,2;0,7;0,34;0,6;2,3;11,9;565;85,31;0,1;0
9/02/2024 6:00;36,5;26,8;0,4;344;15,8;13,1;28,9;0,7;0,46;0,5;4;11,7;565;86,41;0;0
9/02/2024 7:00;36;19,3;0,3;278;43,9;12,6;56,5;0,9;0,83;0,6;8,4;11,1;565;87,18;0;17
9/02/2024 8:00;40,8;21,9;0,2;254;64;14,3;78,3;1;1,45;1,3;12,3;12,1;566;86,72;0;82
9/02/2024 9:00;51;28,6;0,7;223;37,5;20,9;58,4;1,3;1,18;7,9;9,5;17,5;566;62,7;0;417
9/02/2024 10:00;52,5;24,1;1,9;104;5,5;6,3;11,7;0,8;0,29;19,1;1,5;19,2;566;47,85;0;559
9/02/2024 11:00;37,5;18,4;1,9;115;2;4,6;6,6;0,8;0,21;19,1;1,3;17,8;566;53,36;0;297
9/02/2024 12:00;27,2;13,1;1,7;154;1,8;4,5;6,3;0,8;0,2;19,6;0,8;18,5;566;51,77;0;408
9/02/2024 13:00;19,9;10,4;1,5;151;1,2;3,6;4,9;0,8;0,17;20,6;0,7;18,6;565;53,27;0;409
9/02/2024 14:00;14,1;7,9;2,1;158;1,2;3,8;5,1;0,8;0,19;19,7;0,7;18,7;565;53,93;0;337
9/02/2024 15:00;16,8;5,9;1,4;168;1,4;3,7;5;0,8;0,18;20,1;0,7;18,8;564;53,46;0;335
9/02/2024 16:00;12;4,3;1,9;151;1,6;4,7;6,3;0,9;0,2;19,3;0,9;18;564;55,74;0;225
9/02/2024 17:00;8,6;3,3;2,1;135;1,4;4,6;6;0,9;0,21;19,7;0,8;18,3;563;54,02;0;228
9/02/2024 18:00;8,4;3,4;2;143;1,3;7,2;8,5;0,8;0,3;15,1;1;15,6;564;60,89;0;34
9/02/2024 19:00;5,8;2,7;1,7;111;0,6;7,4;8;0,7;0,26;14,8;0,8;14,5;564;59,88;0;1
9/02/2024 20:00;6;6;1,3;99;0;5,5;5,5;0,7;0,18;16,3;0,6;14,2;565;60,48;0;0
9/02/2024 21:00;0;10,3;1,1;118;0,1;5,4;5,6;0,7;0,16;14,7;0,7;14;565;61,02;0;0
9/02/2024 22:00;0;8,6;1,8;140;0,7;6,4;7,1;0,7;0,19;13,5;0,7;14,2;566;61,21;0;0
9/02/2024 23:00;0;6,4;1,9;139;0,3;5,3;5,6;0,7;0,16;15,2;0,6;14;566;62,99;0;0
10/02/2024 0:00;0;4,7;1,2;123;0;5,2;5,1;0,7;0,13;15,1;0,6;13,2;566;65,11;0;0
10/02/2024 1:00;0;4,6;0,4;81;0,5;7;7,5;0,7;0,15;9,8;0,7;12,3;566;70,94;0;0
10/02/2024 2:00;4;4;0,6;328;4,6;12,5;17,2;0,7;0,31;1,3;1,2;11,6;565;77,04;0;0
10/02/2024 3:00;3,2;3,2;0,5;16;8,3;13;21,3;0,8;0,38;0,5;2;10,9;565;80,92;0;0
10/02/2024 4:00;6,8;2,6;0,1;317;6,3;12,6;18,9;0,6;0,3;0,8;1,7;10,6;564;82,62;0;0
10/02/2024 5:00;6,4;2,9;0,2;341;13,2;12,1;25,3;0,7;0,36;0,7;2,1;10,5;564;83,69;0;0
10/02/2024 6:00;5,6;2,9;0,3;269;22,7;11,4;34,1;0,7;0,44;0,3;2,9;10,2;565;85,14;0;0
10/02/2024 7:00;7,9;4;0,2;241;54,7;11,7;66,4;0,9;0,9;0,7;4;10,4;565;85,8;0;17
10/02/2024 8:00;19,9;5,9;0,5;326;65,1;17,2;82,2;1,7;1,29;1,8;5,9;12,6;566;81,55;0;130
10/02/2024 9:00;39;11,5;0,9;350;38,4;23,1;61,5;3,4;1,06;5,6;9,2;16,5;566;61,47;0;247
10/02/2024 10:00;44,3;10,4;0,4;127;14,4;13;27,5;2,3;0,55;17,5;4,3;17,9;566;52,83;0;398
10/02/2024 11:00;49,7;14,1;2,5;104;2,1;4,3;6,4;0,8;0,18;24,2;0,6;18,2;566;50,05;0;566
10/02/2024 12:00;36,2;15,6;2,5;122;0,8;3;3,8;0,8;0,13;26,3;0,6;20;566;42,61;0;901
10/02/2024 13:00;36;11,1;2,8;113;0,7;3,3;4;0,8;0,15;25,2;0,6;19,6;565;44,31;0;532
10/02/2024 14:00;26,1;9,8;2,4;132;0,9;3,5;4,4;0,8;0,16;24,8;0,6;19,6;565;45,08;0;581
10/02/2024 15:00;20,7;11,1;2,2;143;0,6;3;3,6;0,9;0,14;25;0,5;20;564;45,35;0;628
10/02/2024 16:00;15,4;8;2,3;144;0,8;3,2;4;0,9;0,14;24,2;0,4;19,9;564;44,34;0;563
10/02/2024 17:00;0;13;2,7;130;0,7;3,3;4;0,9;0,15;24;0,5;18,8;564;45,56;0;284
10/02/2024 18:00;9,7;9,7;2,4;132;0,6;5,4;6;0,9;0,2;19,8;0,7;16;564;55,94;0;46
10/02/2024 19:00;6,8;6,7;2,2;133;0,1;5,3;5,5;0,9;0,17;20;0,6;14,9;564;58,57;0;2
10/02/2024 20:00;5;4,7;1,5;120;0,1;7,5;7,6;1;0,21;16,2;0,6;13,4;565;63,3;0;0
10/02/2024 21:00;3,7;3,4;0,9;162;0,1;9,1;9,2;0,9;0,22;11,8;0,8;12,3;566;68,74;0;0
10/02/2024 22:00;4,4;4,4;1,1;163;0,2;7,9;8,1;0,8;0,19;13,4;0,7;12,1;566;69,2;0;0
10/02/2024 23:00;0;4,2;1,3;133;0,2;6,9;7;0,8;0,17;14,1;0,6;12,1;566;67,98;0;0
11/02/2024 0:00;0;3,9;1,5;123;2,5;14,5;17;0,8;0,3;4,2;1;10,9;566;73,09;0;0
11/02/2024 1:00;5,7;3,7;0,5;104;1,8;12,7;14,5;0,6;0,3;5,4;0,8;10,7;565;71,78;0;0
11/02/2024 2:00;6,6;3,2;0,4;24;1,9;11,3;13,2;0,5;0,28;3,1;0,8;8,5;565;78,63;0;0
11/02/2024 3:00;5,8;3;0,3;290;12,3;10,8;23,1;0,4;0,43;1,4;1;7,8;564;84,86;0;0
11/02/2024 4:00;5,3;2,9;0,3;297;18,3;11,6;29,9;0,4;0,52;1;1,6;7,5;564;77,09;0;0
11/02/2024 5:00;6,8;2,7;0,2;331;19,6;11,4;31;0,4;0,49;0,8;1,7;7,6;565;86,64;0;0
11/02/2024 6:00;8,9;2,5;0,6;40;18,1;11,7;29,8;0,6;0,43;0,5;1,9;8,9;565;86,62;0;0
11/02/2024 7:00;17,7;3,2;0,5;287;29;11,3;40,2;0,7;0,62;0,7;2,8;9;565;85,64;0;25
11/02/2024 8:00;16,6;3,6;0,8;8;32;13,7;45,6;1,5;0,75;4,3;3,6;12,7;566;72,29;0;221
11/02/2024 9:00;28;3,7;0,9;322;16,8;15,5;32,3;2;0,61;11,3;2,8;16,6;566;54,45;0;285
11/02/2024 10:00;26;4,6;0,4;250;9,6;12,1;21,7;1,4;0,43;18,5;2,2;17,4;566;49,06;0;432
11/02/2024 11:00;29,3;4,4;1,1;192;1,8;3,9;5,6;0,6;0,19;24;0,5;18,2;566;43,6;0;465
11/02/2024 12:00;22,7;5,2;2;126;0,4;2,6;3;0,5;0,14;24,2;0,4;18,7;566;40,74;0;529
11/02/2024 13:00;16,9;8,7;2,1;202;0,3;2,4;2,7;0,5;0,14;25,2;0,4;20;565;36,47;0;737
11/02/2024 14:00;16;7;1,4;210;0,4;2,2;2,6;0,5;0,13;25,1;0,4;20,8;565;33,95;0;712
11/02/2024 15:00;22,5;9;1,4;191;0,5;2,4;2,8;0,5;0,14;25,7;0,3;21,6;564;31,68;0;724
11/02/2024 16:00;16,6;7,4;1,7;106;0,1;1,7;1,8;0,5;0,11;27,7;0,3;21,3;563;30,04;0;517
11/02/2024 17:00;12,5;6,2;1,3;133;0;1,7;1,6;0,5;0,1;27,5;0,4;19,8;563;34,24;0;272
11/02/2024 18:00;9,2;4,3;0,8;29;0;3,1;3,1;0,7;0,16;27,3;0,6;17,9;564;45,68;0;91
11/02/2024 19:00;7,1;3,6;2,4;316;0;6,9;6,8;1,2;0,28;25,2;1,1;14,9;564;71,67;0;1
11/02/2024 20:00;12,7;0;1,8;304;0;9,6;9,5;1,2;0,33;19;1;13,8;565;75,94;0;0
11/02/2024 21:00;10,4;0;0,3;301;0,2;15,4;15,6;1,1;0,42;7,9;1,5;11,9;566;81,56;0;0
11/02/2024 22:00;8,4;0;0,3;197;1,8;17,2;19;0,9;0,46;2,6;1,9;10,3;566;83,96;0;0
11/02/2024 23:00;19,1;11,6;0;116;5,2;15;20,1;0,8;0,46;2,2;1,7;9,4;566;81,68;0;0
12/02/2024 0:00;16;8,5;0,3;336;9,9;15,7;25,6;0,7;0,5;1,3;1,8;8,7;566;82,1;0;0
12/02/2024 1:00;15,9;7,3;0,2;330;9,2;14,5;23,7;0,6;0,51;1;1,5;7,9;566;80,38;0;0
12/02/2024 2:00;13,5;5,2;0,3;352;17,6;15;32,6;0,8;0,74;1;2,1;7,6;565;83,34;0;0
12/02/2024 3:00;23,5;9,4;0,3;257;19,6;12,4;32,1;0,7;0,7;0,7;2,1;7,5;565;86,97;0;0
12/02/2024 4:00;20,5;7,3;0,1;87;10;11,5;21,5;0,6;0,37;0,6;1,8;7,2;565;82,87;0;0
12/02/2024 5:00;20,9;8,2;0,3;286;14,2;10,9;25;0,5;0,37;0,6;2,6;6,9;565;81,9;0;0
12/02/2024 6:00;19,3;13,8;0,1;152;34,2;11,3;45,5;0,6;0,45;0,7;5,4;6,9;565;83,3;0;0
12/02/2024 7:00;18,2;14,2;0,3;257;53,3;12,8;66,2;0,7;0,78;1,5;8;6,9;565;88,55;0,1;33
12/02/2024 8:00;22,2;10,9;1;20;98,8;21,7;120,5;1,1;1,97;3,1;0;10,4;566;85,52;0;192
12/02/2024 9:00;65,9;29,4;0,8;9;25,7;23,6;49,3;1,5;0,9;13,1;7,3;16,8;566;55,58;0;420
12/02/2024 10:00;59,9;30;0,3;123;14,9;19,8;34,7;1,2;0,7;23,3;5;18,3;566;45,19;0;612
12/02/2024 11:00;51,8;22,4;1,1;291;5,9;13,3;19,2;0,9;0,46;33,7;2,9;19,6;566;37,6;0;550
12/02/2024 12:00;50,1;19,9;0,5;23;3,5;15,1;18,6;1;0,5;49,2;3,3;21,2;565;32,45;0;560
12/02/2024 13:00;59;16,7;0,5;298;2,3;14,2;16,5;1,2;0,45;49,6;3;21,3;564;34,01;0;509
12/02/2024 14:00;56,2;21,3;2,4;295;1,4;13,3;14,7;1,9;0,4;63,1;3,4;21;564;40,73;0;478
12/02/2024 15:00;53,5;24,4;4,3;285;0,7;9;9,7;2,2;0,33;70,2;2,9;20,9;563;48,89;0;562
12/02/2024 16:00;50,8;21;2,8;298;0,5;11,9;12,4;1,9;0,39;58,8;3,4;17,1;563;65,22;0,7;210
12/02/2024 17:00;64,6;28,9;3;298;0,5;9,4;9,9;1,9;0,33;61,3;3;18,5;563;57,92;0;292
12/02/2024 18:00;57,2;20,8;3;295;0,1;11,4;11,5;2;0,44;51,9;2,6;16,9;564;64,1;0;121
12/02/2024 19:00;54,8;28,6;2,1;290;0;19,2;19;1,9;0,66;38;3,2;14,9;564;71,27;0;1
12/02/2024 20:00;51,9;27;0,8;279;0;23,2;22,9;1,8;0,74;25,7;3,3;13,4;565;77,94;0;0
12/02/2024 21:00;52,9;33,3;0,8;313;1,7;32,2;34;1,7;0,87;11,3;5;12,9;566;81,83;0;0
12/02/2024 22:00;55,4;32,6;0,5;307;0,4;18,8;19,2;1,6;0,51;17,7;2,8;12,3;566;81,46;0;0
12/02/2024 23:00;47,4;27;0,2;255;0,5;18,3;18,8;1,4;0,49;12,7;2,2;11,7;566;83,61;0;0
13/02/2024 0:00;46,3;28,3;0,2;286;0,8;17,9;18,6;1,6;0,49;10,9;2,4;12;566;83,52;0;0
13/02/2024 1:00;41,6;25;1,1;303;0,3;16,2;16,5;1,8;0,38;13,4;2,5;12,6;566;76,9;0;0
13/02/2024 2:00;30,7;18,6;0;198;0,4;12,5;12,9;0,9;0,27;10,2;1,5;10,3;565;81,11;0;0
13/02/2024 3:00;27,4;13,4;0,2;324;1,2;11,6;12,9;0,7;0,26;7,4;1,5;9,4;565;85,43;0;0
13/02/2024 4:00;34,3;17,8;1;330;5;17,2;22,2;0,7;0,36;1,4;2,8;10,3;565;86,48;0;0
13/02/2024 5:00;39,6;18,9;0,3;281;4,7;18,3;23;0,8;0,35;0,8;3;10,3;565;84,6;0;0
13/02/2024 6:00;29;17,9;0,2;207;17;14,6;31,7;0,7;0,43;0,8;4,7;9,1;565;84,98;0;0
13/02/2024 7:00;29,2;21,5;0,7;355;74,8;15,2;90;0,9;1,29;1,2;14,7;8,9;566;87,28;0;27
13/02/2024 8:00;48,2;24,9;0,8;19;46,2;20,6;66,8;1,3;1,24;3,8;12;12,8;566;80,42;0;204
13/02/2024 9:00;62,5;37,3;1,2;57;29,1;28,2;57,3;2,1;1,12;13,9;10,2;17,1;566;56,45;0;413
13/02/2024 10:00;64,3;36,4;1,7;26;13,7;25,7;39,4;1,6;0,85;27,5;6,6;18,7;566;44,79;0;505
13/02/2024 11:00;53,3;26,1;0,7;65;3,2;9,9;13,2;0,9;0,38;38,1;2,4;20,7;566;34,15;0;759
13/02/2024 12:00;38,3;26,1;0,9;95;0,3;3,8;4,2;0,5;0,16;37,7;0,8;21,3;566;28,81;0;881
13/02/2024 13:00;45,8;19,2;0,7;30;0,3;3,3;3,6;0,6;0,16;38,1;0,8;21,6;565;31,8;0;563
13/02/2024 14:00;33,3;14,6;1,3;314;0,4;5,7;6,1;0,9;0,24;48,5;1,6;21,5;564;35,41;0;459
13/02/2024 15:00;31,4;19;2,8;285;1,1;12,2;13,3;1,7;0,4;72,4;3,8;22,4;564;39,61;0;620
13/02/2024 16:00;39,6;16,5;3,8;302;0,7;11,8;12,5;1,7;0,38;67,6;3,5;20,2;563;49,34;0;272
13/02/2024 17:00;51,4;23,5;3,7;293;0,7;10,2;10,9;1,8;0,34;52,6;2,8;19;563;54,72;0;279
13/02/2024 18:00;49,4;20,1;2,9;292;0;11,9;11,9;1,7;0,44;43,8;2,7;17;564;62,84;0;63
13/02/2024 19:00;50,9;22,1;0,3;309;0;16,2;16;1,6;0,59;22,6;2,9;14,9;565;76,18;0,1;0
13/02/2024 20:00;44,8;37,6;0,4;359;0,3;20,2;20,4;1,6;0,65;10,3;3,1;14,5;565;70,72;0;0
13/02/2024 21:00;37,6;30,2;1;54;1,4;17,9;19,3;1,3;0,52;8,6;2,2;13,3;566;69,49;0;0
13/02/2024 22:00;31,9;21,2;1;292;14,1;22,7;36,7;1,2;0,84;1;3,5;12,2;566;74,16;0;0
13/02/2024 23:00;35,8;21,4;0,5;9;20;20,2;40,1;1,1;0,98;1;4;10;566;79,6;0;0
14/02/2024 0:00;34,5;24,2;0;154;28,1;20,4;48,5;1,1;1,08;0,7;4,3;10,5;566;80,5;0;0
14/02/2024 1:00;41,9;18,2;0,6;258;10,2;15,6;25,9;0,8;0,51;7,2;2,9;12,3;566;69,2;0;0
14/02/2024 2:00;37,2;19,1;0,3;313;2,5;11,8;14,2;0,6;0,29;8,4;1,7;11,1;566;73,86;0;0
14/02/2024 3:00;28,5;21,4;0,2;314;1,5;13,8;15,2;0,7;0,24;4,6;1,8;10,2;565;80,34;0;0
14/02/2024 4:00;31;18,1;2,2;121;0,2;4,5;4,7;0,7;0,08;21,6;0,8;11,6;565;66,32;0;0
14/02/2024 5:00;23,1;13,2;0,6;39;0,6;8,7;9,3;0,4;0,13;11,8;1,4;10,7;565;66,98;0;0
14/02/2024 6:00;20,3;9,4;0,3;25;1,8;12,6;14,4;0,4;0,18;9,2;2,3;9,4;565;67,6;0;0
14/02/2024 7:00;20,2;10,8;0,8;13;28,9;18;46,9;0,6;0,67;2,8;7,2;8,9;566;66,15;0;38
14/02/2024 8:00;20,1;7,9;1,5;334;12,4;15,7;28,1;0,6;0,62;13,4;3,9;14,4;566;50,81;0;231
14/02/2024 9:00;32;16,8;1;168;5,2;8,7;13,9;0,5;0,78;20,6;2,3;16,3;567;42,4;0;338
14/02/2024 10:00;43;15,7;1,8;134;2,8;5,6;8,5;0,3;0,22;21,2;1,1;17;567;43,64;0;471
14/02/2024 11:00;33,9;18,8;2,7;97;2,5;5,3;7,7;0,4;0,19;24,1;1,3;16,9;567;47,23;0;467
14/02/2024 12:00;34;17,9;1,9;97;1,5;4,6;6,1;0,4;0,17;26,8;1,1;17,1;566;47,71;0;467
14/02/2024 13:00;39,9;20;2,3;133;0,7;3;3,8;0,5;0,14;25,6;0,8;19,5;566;41,42;0;745
14/02/2024 14:00;33,2;15,2;2;108;0,6;3,1;3,6;0,5;0,17;25,2;0,8;18,5;565;44,83;0;329
14/02/2024 15:00;23,7;11,3;2,6;128;0,9;4,2;5,2;0,5;0,18;23;1,1;17,5;565;48,58;0;207
14/02/2024 16:00;18,5;8,9;2,6;119;1;4,5;5,5;0,6;0,2;23,6;1,1;17;565;52,47;0;212
14/02/2024 17:00;31,8;11,1;2,8;115;0,7;5,4;6,1;0,6;0,23;23,2;1,3;15,5;565;59,3;0;89
14/02/2024 18:00;22,9;8;2;123;1;8,1;9;0,7;0,31;17;1,3;14,5;565;61,24;0;17
14/02/2024 19:00;17,5;6,7;2;133;0,4;7,8;8,2;0,7;0,27;17,5;1,1;14,2;566;61,69;0;0
14/02/2024 20:00;20,5;15,1;1,4;137;0,3;7,7;7,9;0,6;0,25;15,4;1,1;13,5;566;63,22;0;0
14/02/2024 21:00;16,1;16,1;1,5;133;0,7;8,2;8,9;0,6;0,23;15,9;1,2;12,9;566;63,79;0;0
14/02/2024 22:00;21;13,1;1,4;126;0;5,1;5;0,5;0,18;18,7;0,8;12,8;566;63,54;0;0
14/02/2024 23:00;18,2;15,3;1,1;132;0;6,2;6,2;0,5;0,19;17,6;0,8;12,3;566;64,62;0;0
15/02/2024 0:00;18,5;16,6;0,6;109;0;5,8;5,6;0,5;0,15;16,8;0,9;11,7;566;67,26;0;0
15/02/2024 1:00;19,8;13,7;0,1;289;0;6;5,9;0,6;0,22;14,3;0,9;10,7;566;71,01;0;0
15/02/2024 2:00;15,7;10,7;1,2;108;0;5,9;5,8;0,9;0,22;17,9;0,9;11,6;565;69,62;0;0
15/02/2024 3:00;27,3;19,2;1,5;145;0;3,5;3,2;0,8;0,19;22,4;0,8;13;565;63,46;0;0
15/02/2024 4:00;20,3;14,6;1,5;179;0;2;1,6;0,9;0,19;24,6;0,7;12,9;565;64,64;0;0
15/02/2024 5:00;19,5;11,4;0,6;123;0;2,8;2,4;0,9;0,18;21,9;0,7;12,7;565;65,19;0;0
15/02/2024 6:00;17,3;9,3;0,9;134;0;5,1;4,9;0,9;0,22;20,9;1,2;12,9;566;64,85;0;0
15/02/2024 7:00;20,3;16,7;1,3;106;1;9,1;10,1;1;0,36;16,6;1,5;12,9;566;65,43;0;18
15/02/2024 8:00;18,7;11,9;0,9;149;1;5,4;6,4;1;0,3;20,8;1;14,9;566;59,09;0;156
15/02/2024 9:00;19,1;10,7;1,3;109;1,4;5,7;7,1;1,1;0,35;21,2;1;15,3;567;58,22;0;148
15/02/2024 10:00;19,6;8,6;1,5;129;0;0;0;1,1;0,36;20,2;1,2;15,9;567;56,81;0;192
15/02/2024 11:00;20,7;15,4;1,2;146;0;0;0;1,1;0,31;21,4;1,1;17;567;53,53;0;280
15/02/2024 12:00;15;11,6;2,1;136;1,2;4;5,2;1,1;0,27;0;1;17,5;0;52,77;0;294
15/02/2024 13:00;28,4;8,3;2,5;117;1,2;4,3;5,5;0;0;0;1;17,7;0;51,77;0;262
15/02/2024 14:00;20,2;8,4;2,6;110;1,1;4,1;5,2;0,7;0,27;21;1;17;565;53,95;0;143
15/02/2024 15:00;14,6;6,7;1,6;151;0,9;3,9;4,8;1,1;0,27;19,8;0,9;16,8;565;55,25;0;255
15/02/2024 16:00;20,7;12;1,3;139;1,2;4,6;5,8;1,1;0,29;19,8;1,1;17,8;565;52,19;0;210
15/02/2024 17:00;27,2;16,1;2,7;122;1,2;5,6;6,9;1,2;0,34;19;1,4;16,7;565;57,22;0;92
15/02/2024 18:00;19,5;12,6;2,1;117;1,5;7,8;9,3;1,2;0,41;16,3;1,2;15,6;565;60,43;0;42
15/02/2024 19:00;13,9;9;1,6;137;0,8;8,8;9,6;1,2;0,4;14,8;1,2;14,6;565;63,5;0;1
15/02/2024 20:00;12,3;6,3;1,7;149;0,5;8,5;9;1,1;0,36;14,6;1,2;14,3;566;64,69;0;0
15/02/2024 21:00;16,8;8,9;1,5;126;0,2;8,4;8,7;1,1;0,33;15;1,2;13,9;566;66,65;0;0
15/02/2024 22:00;13,7;7,5;1,6;133;0,2;6,6;6,8;1;0,3;15,7;0,8;13,4;566;66,33;0;0
