Fecha inicial;Fecha final;PM10
17/12/2023 18:00;17/12/2023 18:59;14,04
17/12/2023 17:00;17/12/2023 17:59;12,63
17/12/2023 16:00;17/12/2023 16:59;15,71
17/12/2023 15:00;17/12/2023 15:59;15,8
17/12/2023 14:00;17/12/2023 14:59;10,09
17/12/2023 13:00;17/12/2023 13:59;11,29
17/12/2023 12:00;17/12/2023 12:59;10,58
17/12/2023 11:00;17/12/2023 11:59;10,65
17/12/2023 10:00;17/12/2023 10:59;16,3
17/12/2023 9:00;17/12/2023 9:59;22,49
17/12/2023 8:00;17/12/2023 8:59;14
17/12/2023 7:00;17/12/2023 7:59;7,85
8/12/2023 9:00;8/12/2023 9:59;7,04
8/12/2023 8:00;8/12/2023 8:59;7,68
8/12/2023 7:00;8/12/2023 7:59;11,59
8/12/2023 6:00;8/12/2023 6:59;11,39
8/12/2023 5:00;8/12/2023 5:59;11,92
8/12/2023 4:00;8/12/2023 4:59;8,08
8/12/2023 3:00;8/12/2023 3:59;6,15
8/12/2023 2:00;8/12/2023 2:59;6,06
8/12/2023 1:00;8/12/2023 1:59;6,64
8/12/2023 0:00;8/12/2023 0:59;8,72
7/12/2023 23:00;7/12/2023 23:59;7,82
7/12/2023 22:00;7/12/2023 22:59;7,65
7/12/2023 21:00;7/12/2023 21:59;7,25
7/12/2023 20:00;7/12/2023 20:59;10,22
7/12/2023 19:00;7/12/2023 19:59;8,96
7/12/2023 18:00;7/12/2023 18:59;8,61
7/12/2023 17:00;7/12/2023 17:59;7,05
7/12/2023 16:00;7/12/2023 16:59;9
7/12/2023 15:00;7/12/2023 15:59;7,61
7/12/2023 14:00;7/12/2023 14:59;10,2
7/12/2023 13:00;7/12/2023 13:59;10,72
7/12/2023 12:00;7/12/2023 12:59;7,47
7/12/2023 11:00;7/12/2023 11:59;8,11
7/12/2023 10:00;7/12/2023 10:59;7,72
7/12/2023 9:00;7/12/2023 9:59;7,22
7/12/2023 8:00;7/12/2023 8:59;13,16
7/12/2023 7:00;7/12/2023 7:59;19,3
7/12/2023 6:00;7/12/2023 6:59;11,06
7/12/2023 5:00;7/12/2023 5:59;6,6
7/12/2023 4:00;7/12/2023 4:59;16,16
7/12/2023 3:00;7/12/2023 3:59;10,24
7/12/2023 2:00;7/12/2023 2:59;16,59
7/12/2023 1:00;7/12/2023 1:59;12,03
7/12/2023 0:00;7/12/2023 0:59;6,98
6/12/2023 23:00;6/12/2023 23:59;10,89
6/12/2023 22:00;6/12/2023 22:59;8,84
6/12/2023 21:00;6/12/2023 21:59;16,28
6/12/2023 20:00;6/12/2023 20:59;9,92
6/12/2023 19:00;6/12/2023 19:59;6
6/12/2023 18:00;6/12/2023 18:59;7,88
6/12/2023 17:00;6/12/2023 17:59;6,82
6/12/2023 16:00;6/12/2023 16:59;4,11
6/12/2023 15:00;6/12/2023 15:59;4,52
6/12/2023 14:00;6/12/2023 14:59;4,44
6/12/2023 13:00;6/12/2023 13:59;4,04
6/12/2023 12:00;6/12/2023 12:59;3,72
6/12/2023 11:00;6/12/2023 11:59;5,07
6/12/2023 10:00;6/12/2023 10:59;4,94
6/12/2023 9:00;6/12/2023 9:59;4,96
6/12/2023 8:00;6/12/2023 8:59;20,89
6/12/2023 7:00;6/12/2023 7:59;32,88
6/12/2023 6:00;6/12/2023 6:59;18,14
6/12/2023 5:00;6/12/2023 5:59;9,43
6/12/2023 4:00;6/12/2023 4:59;9,87
6/12/2023 3:00;6/12/2023 3:59;15,25
6/12/2023 2:00;6/12/2023 2:59;11,22
6/12/2023 1:00;6/12/2023 1:59;10,2
6/12/2023 0:00;6/12/2023 0:59;21,24
5/12/2023 23:00;5/12/2023 23:59;16
5/12/2023 22:00;5/12/2023 22:59;9,61
5/12/2023 21:00;5/12/2023 21:59;17,46
5/12/2023 20:00;5/12/2023 20:59;6,29
5/12/2023 19:00;5/12/2023 19:59;5,66
5/12/2023 18:00;5/12/2023 18:59;6,83
5/12/2023 17:00;5/12/2023 17:59;6,37
5/12/2023 16:00;5/12/2023 16:59;5,77
5/12/2023 15:00;5/12/2023 15:59;4,57
5/12/2023 14:00;5/12/2023 14:59;4,24
5/12/2023 13:00;5/12/2023 13:59;3,91
5/12/2023 12:00;5/12/2023 12:59;4,49
5/12/2023 11:00;5/12/2023 11:59;4,51
5/12/2023 10:00;5/12/2023 10:59;4,87
5/12/2023 9:00;5/12/2023 9:59;17,72
5/12/2023 8:00;5/12/2023 8:59;27,45
5/12/2023 7:00;5/12/2023 7:59;15,47
5/12/2023 6:00;5/12/2023 6:59;12,26
5/12/2023 5:00;5/12/2023 5:59;15,43
5/12/2023 4:00;5/12/2023 4:59;13,22
5/12/2023 3:00;5/12/2023 3:59;17,38
5/12/2023 2:00;5/12/2023 2:59;18,47
5/12/2023 1:00;5/12/2023 1:59;15,78
5/12/2023 0:00;5/12/2023 0:59;15,01
4/12/2023 23:00;4/12/2023 23:59;12,55
4/12/2023 22:00;4/12/2023 22:59;16,29
4/12/2023 21:00;4/12/2023 21:59;10,24
4/12/2023 20:00;4/12/2023 20:59;11,33
4/12/2023 19:00;4/12/2023 19:59;13,39
4/12/2023 18:00;4/12/2023 18:59;7,77
4/12/2023 17:00;4/12/2023 17:59;7,46
4/12/2023 16:00;4/12/2023 16:59;7,06
4/12/2023 15:00;4/12/2023 15:59;5,46
4/12/2023 14:00;4/12/2023 14:59;4,43
4/12/2023 13:00;4/12/2023 13:59;4,99
4/12/2023 12:00;4/12/2023 12:59;5,28
4/12/2023 11:00;4/12/2023 11:59;4,77
4/12/2023 10:00;4/12/2023 10:59;5,62
4/12/2023 9:00;4/12/2023 9:59;9,74
4/12/2023 8:00;4/12/2023 8:59;19,25
4/12/2023 7:00;4/12/2023 7:59;27,47
4/12/2023 6:00;4/12/2023 6:59;22,3
4/12/2023 5:00;4/12/2023 5:59;15,81
4/12/2023 4:00;4/12/2023 4:59;13,16
4/12/2023 3:00;4/12/2023 3:59;11,06
4/12/2023 2:00;4/12/2023 2:59;16,13
4/12/2023 1:00;4/12/2023 1:59;13,11
4/12/2023 0:00;4/12/2023 0:59;11,47
3/12/2023 23:00;3/12/2023 23:59;10,56
3/12/2023 22:00;3/12/2023 22:59;9,55
3/12/2023 21:00;3/12/2023 21:59;8,93
3/12/2023 20:00;3/12/2023 20:59;8,45
3/12/2023 19:00;3/12/2023 19:59;9,87
3/12/2023 18:00;3/12/2023 18:59;7,05
3/12/2023 17:00;3/12/2023 17:59;7,12
3/12/2023 16:00;3/12/2023 16:59;6,7
3/12/2023 15:00;3/12/2023 15:59;6,68
3/12/2023 14:00;3/12/2023 14:59;6,66
3/12/2023 13:00;3/12/2023 13:59;7,29
3/12/2023 12:00;3/12/2023 12:59;7,52
3/12/2023 11:00;3/12/2023 11:59;11,42
3/12/2023 10:00;3/12/2023 10:59;16,6
3/12/2023 9:00;3/12/2023 9:59;18,28
3/12/2023 8:00;3/12/2023 8:59;22,49
3/12/2023 7:00;3/12/2023 7:59;20,97
3/12/2023 6:00;3/12/2023 6:59;25,25
3/12/2023 5:00;3/12/2023 5:59;26,7
3/12/2023 4:00;3/12/2023 4:59;18,35
3/12/2023 3:00;3/12/2023 3:59;20
3/12/2023 2:00;3/12/2023 2:59;15,89
3/12/2023 1:00;3/12/2023 1:59;17,5
3/12/2023 0:00;3/12/2023 0:59;14,7
2/12/2023 23:00;2/12/2023 23:59;12,41
2/12/2023 22:00;2/12/2023 22:59;9,74
2/12/2023 21:00;2/12/2023 21:59;10,08
2/12/2023 20:00;2/12/2023 20:59;11,27
2/12/2023 19:00;2/12/2023 19:59;11,38
2/12/2023 18:00;2/12/2023 18:59;7,95
2/12/2023 17:00;2/12/2023 17:59;7,99
2/12/2023 16:00;2/12/2023 16:59;6,98
2/12/2023 15:00;2/12/2023 15:59;5,58
2/12/2023 14:00;2/12/2023 14:59;5,6
2/12/2023 13:00;2/12/2023 13:59;5,43
2/12/2023 12:00;2/12/2023 12:59;4,72
2/12/2023 11:00;2/12/2023 11:59;7,54
2/12/2023 10:00;2/12/2023 10:59;8,31
2/12/2023 9:00;2/12/2023 9:59;9,13
2/12/2023 8:00;2/12/2023 8:59;18,43
2/12/2023 7:00;2/12/2023 7:59;48,55
2/12/2023 6:00;2/12/2023 6:59;29,67
2/12/2023 5:00;2/12/2023 5:59;26,99
2/12/2023 4:00;2/12/2023 4:59;24,27
2/12/2023 3:00;2/12/2023 3:59;17,38
2/12/2023 2:00;2/12/2023 2:59;14,61
2/12/2023 1:00;2/12/2023 1:59;10,71
2/12/2023 0:00;2/12/2023 0:59;8
1/12/2023 23:00;1/12/2023 23:59;11,41
1/12/2023 22:00;1/12/2023 22:59;9,99
1/12/2023 21:00;1/12/2023 21:59;10,13
1/12/2023 20:00;1/12/2023 20:59;5,67
1/12/2023 19:00;1/12/2023 19:59;7,13
1/12/2023 18:00;1/12/2023 18:59;7,94
1/12/2023 17:00;1/12/2023 17:59;8,82
1/12/2023 16:00;1/12/2023 16:59;8,06
1/12/2023 15:00;1/12/2023 15:59;4,8
1/12/2023 14:00;1/12/2023 14:59;4,66
1/12/2023 13:00;1/12/2023 13:59;4,21
1/12/2023 12:00;1/12/2023 12:59;3,87
1/12/2023 11:00;1/12/2023 11:59;4,01
1/12/2023 10:00;1/12/2023 10:59;6,81
1/12/2023 9:00;1/12/2023 9:59;11,32
1/12/2023 8:00;1/12/2023 8:59;28,86
1/12/2023 7:00;1/12/2023 7:59;33,44
1/12/2023 6:00;1/12/2023 6:59;30,66
1/12/2023 5:00;1/12/2023 5:59;33,71
1/12/2023 4:00;1/12/2023 4:59;21,73
1/12/2023 3:00;1/12/2023 3:59;17,26
1/12/2023 2:00;1/12/2023 2:59;11,9
1/12/2023 1:00;1/12/2023 1:59;10,15
1/12/2023 0:00;1/12/2023 0:59;8,26
