Fecha;PM10;PM2.5;Vel Viento;Dir Viento;NO;NO2;NOX;SO2;CO;OZONO;BC;Temperatura;Presion Baro;HR;Precipitacion;Rad Solar;
28/07/2024 18:00;7,4;7,4;2,7;140;4,3;5,8;10,1;0,8;0,35;12,9;0;16,5;564;62;0;82;
28/07/2024 19:00;5,5;5,1;2,3;142;4,8;9;13,8;0,7;0,44;10,2;0;15,7;565;67;0;3;
28/07/2024 20:00;4,8;3,6;2,6;136;5,8;9,9;15,8;0,7;0,45;8,6;0;15,1;565;69;0;0;
28/07/2024 21:00;4,3;2,6;2,4;148;4,7;12,9;17,6;0,7;0,48;8,1;0;14,9;566;70;0;0;
28/07/2024 22:00;4,3;2,8;1,4;181;3,9;11,3;15,2;0,7;0,42;8;0;14,4;566;77;0;0;
28/07/2024 23:00;4,2;2,5;0,9;218;2,4;10,1;12,4;0,8;0,35;8;0;14,1;566;82;0;0;
29/07/2024 0:00;4,3;2,4;0,9;225;2;10,8;12,8;0,8;0,31;7,1;0;14;566;80;0;0;
29/07/2024 1:00;4,6;2;0,8;225;1,2;10,2;11,4;0,6;0,28;7,7;0;13,8;566;79;0;0;
29/07/2024 2:00;4,5;2,4;0,8;206;1,1;5,3;6,4;0,6;0,21;11,5;0;14,1;566;77;0;0;
29/07/2024 3:00;4,6;2,7;0,5;208;1,1;7,8;9;0,5;0,22;8,4;0;13,8;565;81;0;0;
29/07/2024 4:00;5,1;2,9;0,9;223;1,2;9,6;10,9;0,6;0,24;8,1;0;13,9;565;80;0;0;
29/07/2024 5:00;4,9;2,8;0,6;217;2,1;13;15,1;0,7;0,28;7;0;13,5;565;83;0;0;
29/07/2024 6:00;4,8;2,6;0,7;201;10,1;19,9;30,1;0,8;0,53;3,3;0;13,6;566;83;0;0;
29/07/2024 7:00;12,6;2,5;0,7;207;24,6;22,2;46,8;0,7;0,92;2,5;0;13,7;566;84;0;35;
29/07/2024 8:00;13,8;2,5;0,8;217;20,1;17,8;37,9;1;0,9;6,9;0;15,4;566;75;0;368;
29/07/2024 9:00;18,1;3,4;1,5;208;10,3;9,8;20,1;0,8;0,51;12,3;0;16,6;566;65;0;449;
29/07/2024 10:00;16,2;3,8;2;161;7,2;7,5;14,7;0,7;0,41;14;0;18,3;566;58;0;711;
29/07/2024 11:00;16;4,5;3,1;144;4;4,5;8,5;0,5;0,33;15,3;0;18,4;566;56;0;843;
29/07/2024 12:00;16,9;4,5;3,3;133;4,8;3,8;8,6;0,6;0,33;15,8;0;19,3;566;54;0;1171;
29/07/2024 13:00;13,4;3,8;4;138;5,6;6,9;12,5;0,6;0,32;16,3;0;19,7;565;51;0;1130;
29/07/2024 14:00;9,7;4,3;3,9;130;4,8;4,3;9,1;0,6;0,33;16;0;20,1;565;49;0;1129;
29/07/2024 15:00;8,2;8,2;4,1;135;5,2;4;9,1;0,5;0,35;16,2;0;19,9;565;49;0;847;
29/07/2024 16:00;7;7;4,3;143;6,6;4,9;11,4;0,6;0,35;17,8;0;19,3;564;51;0;651;
29/07/2024 17:00;0;12,7;3,7;136;6,9;5,8;12,7;0,6;0,37;15,8;0;18,8;564;50;0;368;
29/07/2024 18:00;0;9,4;2,9;136;5,1;7,1;12,2;0,5;0,44;15,3;0;17,8;564;54;0;106;
29/07/2024 19:00;0;6,5;2,4;143;4,8;10,8;15,6;0,5;0,52;13,4;0;16,7;565;59;0;1;
29/07/2024 20:00;5,1;4,5;1,6;171;5,9;11,9;17,8;0,6;0,53;11,5;0;16,2;565;62;0;0;
29/07/2024 21:00;4,1;3,3;1,3;199;6,7;19,1;25,7;0,7;0,66;7,3;0;15,9;566;66;0;0;
29/07/2024 22:00;8,6;2,4;1,3;157;3,2;12,4;15,6;0,6;0,47;10,3;0;15,9;566;70;0;0;
29/07/2024 23:00;7,7;2,2;2,2;145;1,7;8,6;10,3;0,6;0,35;13,7;0;15,4;566;73;0;0;
30/07/2024 0:00;7,2;2;1,6;160;1;5,1;6,1;0,6;0,27;14,6;0;14,9;566;75;0;0;
30/07/2024 1:00;5,4;2,1;1,7;141;0,8;3,6;4,4;0,7;0,23;16,2;0;15;566;71;0;0;
30/07/2024 2:00;8,8;2,2;1,7;151;0,8;4;4,8;0,8;0,23;15,1;0;14,9;565;70;0;0;
30/07/2024 3:00;6,5;2;2,1;149;0,8;2,7;3,4;0,7;0,21;16,5;0;14,5;565;71;0;0;
30/07/2024 4:00;9,2;2,1;2,2;164;0,8;3,3;4,1;0,7;0,22;16,9;0;14,4;564;72;0;0;
30/07/2024 5:00;6,8;2,1;0,6;237;1,7;10,5;12,1;0,7;0,28;9,7;0;14,1;564;75;0;0;
30/07/2024 6:00;4,9;2;1,1;167;5,6;14;19,6;0,7;0,4;6,3;0;14,3;565;75;0;0;
30/07/2024 7:00;7,6;2,1;0,9;205;14,9;19,8;34,7;0,9;0,74;6;0;14,1;565;81;0;29;
30/07/2024 8:00;9,3;3;0,5;345;16,3;18,9;35,3;0,9;0,85;5,8;0;13,7;565;87;0,1;75;
30/07/2024 9:00;14,3;3,3;1,1;268;17,3;19,1;36,5;1;0,9;5,8;0;14,9;566;81;0,1;118;
30/07/2024 10:00;16,7;3,3;2,2;163;6,6;10;16,7;0,9;0,44;13,9;0;15,5;566;72;0;138;
30/07/2024 11:00;14,9;3,3;2;164;8,3;9,1;17,4;0,9;0,42;15,2;0;15,5;566;68;0;183;
30/07/2024 12:00;19,3;3,2;3,7;139;5,1;6,7;11,8;0,7;0,35;17,4;0;15,9;566;64;0;282;
30/07/2024 13:00;14,5;3,9;3,8;132;3,8;6,3;10,1;0,8;0,36;19,1;0;15,7;565;65;0;214;
30/07/2024 14:00;12,7;4,1;3,2;126;6,2;6,1;12,3;0,8;0,36;16,9;0;15,6;565;67;0;341;
30/07/2024 15:00;12,1;4,7;2,7;133;5,1;6,4;11,5;0,8;0,38;17,6;0;15,2;565;72;0;365;
30/07/2024 16:00;9,5;4,2;2,9;133;5,5;7,3;12,8;0,8;0,4;17,1;0;15,9;564;65;0;309;
30/07/2024 17:00;8,7;3,8;2,8;140;8;7,5;15,5;0,8;0,46;16,6;0;16,3;564;64;0;351;
30/07/2024 18:00;9,7;3,7;3,6;143;5;9,3;14,3;0,9;0,5;16;0;15,2;564;67;0;95;
30/07/2024 19:00;6,7;3,3;1,7;132;5;15,4;20,4;0,8;0,7;11,5;0;14,8;564;68;0;2;
30/07/2024 20:00;5,3;2,9;1,7;142;4;14,5;18,5;0,7;0,58;13;0;14,9;564;68;0;0;
30/07/2024 21:00;4,8;3,8;2,5;136;2,7;9,5;12,2;0,7;0,4;14,5;0;15;565;64;0;0;
30/07/2024 22:00;9,3;3,5;2,1;140;1,9;6,6;8,5;0,7;0,33;16,7;0;14,7;566;66;0;0;
30/07/2024 23:00;8;3,4;1,3;161;1,5;7,9;9,4;0,8;0,34;15,2;0;14,4;566;72;0;0;
31/07/2024 0:00;6,7;3,4;1,4;144;0,8;3,8;4,6;0,7;0,24;18,4;0;14,4;566;68;0;0;
31/07/2024 1:00;5,9;3,4;1,2;134;0,7;2,7;3,4;0,6;0,13;18,5;0;14,1;565;72;0;0;
31/07/2024 2:00;8,8;3,4;0,8;173;1,6;6;7,6;0,7;0,16;14,5;0;13,3;565;81;0;0;
31/07/2024 3:00;8;3,3;1;255;0,9;6;6,9;0,7;0,14;14,4;0;13;565;85;0;0;
31/07/2024 4:00;7,2;3,3;1,3;161;0,8;5,8;6,5;0,7;0,13;15,3;0;12,9;565;88;0;0;
31/07/2024 5:00;6,7;3,2;2,6;141;1,2;5,1;6,3;0,7;0,14;16,6;0;13,3;565;82;0;0;
31/07/2024 6:00;6,9;3,3;1,9;152;2,2;9,8;12;0,8;0,27;12,9;0;12,8;565;87;0;0;
31/07/2024 7:00;6,6;3,2;1,2;169;9,8;18,6;28,4;0,8;0,6;7,7;0;12,5;565;92;0,1;28;
31/07/2024 8:00;6,4;3,1;1,5;168;16,8;18,4;35,2;0,9;0,79;9,6;0;13;566;88;0;131;
31/07/2024 9:00;6,3;3,1;2,2;160;10,2;14;24,3;0,9;0,56;11,6;0;13,6;566;85;0;192;
31/07/2024 10:00;6,6;3,5;2,9;155;8,9;10,4;19,3;0,8;0,41;14,9;0;14,4;566;82;0;466;
31/07/2024 11:00;6,9;3,6;4;148;5,9;6;11,9;0,9;0,27;17,1;0;16,4;566;63;0;782;
31/07/2024 12:00;7;3,7;4,7;141;4,4;4,5;8,9;0,7;0,25;18,4;0;16,4;566;62;0;1167;
31/07/2024 13:00;6,9;4,2;4,7;142;5,3;5,9;11,2;0,8;0,27;15,6;0;16,5;565;62;0;1033;
31/07/2024 14:00;8,3;8,3;4;147;4,9;4,6;9,6;0,8;0,28;17,7;0;17,5;565;57;0;1085;
31/07/2024 15:00;7,6;7,6;4;149;6;4,4;10,4;0,8;0,26;18,3;0;17,1;564;55;0;624;
31/07/2024 16:00;7,1;6,8;3;145;4,9;5,4;10,3;0,8;0,27;15,6;0;16,1;564;61;0;343;
31/07/2024 17:00;6,7;5,2;4,4;140;5,7;7,4;13;0,8;0,31;16,9;0;15,8;564;63;0;265;
31/07/2024 18:00;6,7;4;2,7;133;5;8,5;13,5;0,8;0,4;15,5;0;15,3;565;64;0;74;
31/07/2024 19:00;7,7;2,8;1,6;187;6,4;16,2;22,7;1,1;0,65;9,8;0;14,9;565;66;0;1;
31/07/2024 20:00;7,1;2,4;1,2;177;8,8;21,5;30,2;0,9;0,72;7,4;0;14,6;565;65;0;0;
31/07/2024 21:00;9;2;2,3;149;9;21,5;30,5;1;0,65;5,5;0;14,1;566;68;0;0;
31/07/2024 22:00;8,2;2,3;1,5;156;5,7;19,5;25,2;1,1;0,57;7,7;0;14;566;69;0;0;
31/07/2024 23:00;8,2;2;1,7;150;3,2;16,7;19,8;1;0,45;11,1;0;14,2;566;67;0;0;
1/08/2024 0:00;12,2;2,1;1,6;146;0,9;6,4;7,4;0,8;0,21;18,9;0;14,3;566;64;0;0;
1/08/2024 1:00;9;2,1;1,3;145;0,7;3,4;4,1;0,6;0,15;23,9;0;13,9;566;64;0;0;
1/08/2024 2:00;7,1;1,8;0,8;215;0,7;6;6,7;0,7;0,17;18,7;0;13,2;565;70;0;0;
1/08/2024 3:00;5,9;1,7;1,6;146;0,6;3,6;4,2;0,7;0,15;24,2;0;13,1;565;65;0;0;
1/08/2024 4:00;5,2;2;2;156;0,6;2,8;3,5;0,6;0,15;25,2;0;13;565;66;0;0;
1/08/2024 5:00;4,5;1,8;1,2;182;1,9;8,9;10,9;0,7;0,22;19,5;0;12,5;565;70;0;0;
1/08/2024 6:00;11,7;1,9;1,7;158;2,5;13,6;16,1;0,7;0,37;16,2;0;12,5;565;69;0;1;
1/08/2024 7:00;9,1;1,9;1,9;161;4,1;12,1;16,3;0,7;0,47;18,2;0;13;565;67;0;61;
1/08/2024 8:00;7,7;2,1;2;151;6,5;11,4;18;0,7;0,49;20,1;0;14,5;566;60;0;337;
1/08/2024 9:00;14,8;2,1;2,2;138;5,6;7,6;13,2;0,7;0,34;21,9;0;15,8;566;54;0;598;
1/08/2024 10:00;20,3;3,2;3,2;123;5,1;4,8;9,9;0,7;0,27;26,7;0;16,1;567;53;0;538;
1/08/2024 11:00;18,5;3,2;3,3;129;2,9;4;6,9;0,7;0,26;23,8;0;17,3;566;49;0;934;
1/08/2024 12:00;22,4;3,1;3,9;140;3,8;4,5;8,3;0,8;0,25;24,4;0;17,9;566;47;0;962;
1/08/2024 13:00;20,3;4,1;4,1;135;2,7;3,9;6,6;0,8;0,25;23,4;0;18,5;566;44;0;999;
1/08/2024 14:00;17,3;9,3;4,2;138;3;3,8;6,8;0,8;0,25;23;0;18,6;565;46;0;1005;
1/08/2024 15:00;12,3;9;3,7;134;4,9;4,8;9,7;0,9;0,27;21,4;0;18,3;565;47;0;705;
1/08/2024 16:00;16,6;6,6;3,4;140;4,1;5,3;9,4;0,7;0,3;21,1;0;17,9;565;49;0;401;
1/08/2024 17:00;12,7;5,4;2,9;143;4,9;6,9;11,8;0,8;0,34;19,5;0;17;565;53;0;193;
1/08/2024 18:00;11,3;4,5;2,1;146;4;8,2;12,2;0,8;0,43;17,6;0;16,4;565;58;0;78;
1/08/2024 19:00;12,8;4,2;2,2;142;6,5;15,8;22,3;0,8;0,64;12,9;0;15,9;565;60;0;1;
1/08/2024 20:00;8,9;3,6;1,3;194;4,3;15,9;20,2;0,9;0,64;10,3;0;15;565;67;0;0;
1/08/2024 21:00;6,2;3;0,6;227;9,4;26,5;35,8;1;0,88;3,4;0;14,3;566;75;0;0;
1/08/2024 22:00;11,9;3,1;0,8;164;20,3;28,3;48,7;1,6;1,09;2,1;0;14,4;566;74;0;0;
1/08/2024 23:00;20,5;3,7;0,6;212;18,1;25,3;43,3;1,3;0,83;2,3;0;14,6;566;71;0;0;
2/08/2024 0:00;19,5;5,3;0,9;247;3,2;18,3;21,5;0,9;0,44;7,7;0;14,4;567;71;0;0;
2/08/2024 1:00;22,6;5,2;0,7;252;2,6;20,4;23;1,7;0,38;6,1;0;14,1;566;72;0;0;
2/08/2024 2:00;17,7;7,6;1;330;12;24,6;36,6;1,6;0,57;2;0;13,6;566;78;0;0;
2/08/2024 3:00;20,6;7,1;0,7;302;10;25;35;1,8;0,49;1;0;13,2;566;81;0;0;
2/08/2024 4:00;19,9;7,6;0,5;291;5;23,1;28;1,8;0,34;2,5;0;12,9;565;78;0;0;
2/08/2024 5:00;23,9;5,5;0,7;234;11,4;22,7;34,1;1,3;0,41;1,9;0;12,8;565;76;0;0;
2/08/2024 6:00;18,5;11,4;0,6;302;23;25,9;48,9;1,1;0,66;1,4;0;12,7;566;76;0;1;
2/08/2024 7:00;22,6;8,5;0,9;318;47,2;27,4;74,6;2;1,21;1,9;0;12,6;566;80;0;64;
2/08/2024 8:00;24,5;13,2;0,6;304;47,5;30,4;77,9;3;1,33;5,1;0;14,5;566;68;0;341;
2/08/2024 9:00;40,5;23,1;1,4;189;26,4;29;55,3;1,9;1,04;16,2;0;16,9;566;48;0;616;
2/08/2024 10:00;42,6;35,9;3,5;139;3,7;6,6;10,3;0,4;0,33;26,4;0;18,4;566;37;0;868;
2/08/2024 11:00;38,3;26,3;3,6;147;2,9;4,7;7,6;0,4;0,3;26,4;0;19,2;566;38;0;1026;
2/08/2024 12:00;27,4;18,7;4,2;145;4;5,8;9,7;0,4;0,29;24,9;0;20;565;37;0;1119;
2/08/2024 13:00;20,2;13,2;4,1;146;3,9;5,6;9,5;0,5;0,3;23,7;0;20,7;565;37;0;1154;
2/08/2024 14:00;21;11,4;3,7;151;3,6;5,1;8,7;0,4;0,32;22;0;20,7;565;38;0;875;
2/08/2024 15:00;15,7;15,2;3,7;142;6,4;7,2;13,6;0,4;0,34;20,9;0;19,4;564;43;0;327;
2/08/2024 16:00;14,8;10,9;3,3;149;5,4;6,9;12,2;0,5;0,35;20,4;0;20;564;42;0;637;
2/08/2024 17:00;15,1;8,8;2,6;145;4,8;7,6;12,4;0,5;0,4;19,6;0;19,6;564;41;0;321;
2/08/2024 18:00;16,4;7,2;2,9;148;7,4;8,7;16,1;0,5;0,48;17,4;0;18,8;564;45;0;107;
2/08/2024 19:00;13,5;5,6;2,8;148;5;14,8;19,8;0,5;0,57;14,6;0;17,4;564;50;0;2;
2/08/2024 20:00;9,4;4;1,5;146;7,3;21,7;29;0,5;0,92;8,8;0;16,7;565;56;0;0;
2/08/2024 21:00;10,5;3;0,7;324;10,3;33,7;44;0,7;1,05;4,5;0;16,1;565;66;0;0;
2/08/2024 22:00;15,1;5,1;1,4;201;8,6;21,5;30,1;0,6;0,62;8,4;0;16;566;60;0;0;
2/08/2024 23:00;22,9;7,2;0,7;208;4,1;21,1;25,3;0,7;0,63;6,6;0;15,1;566;67;0;0;
3/08/2024 0:00;23,8;6,1;0,8;197;4,3;21,4;25,8;0,9;0,61;5,2;0;14,4;566;71;0;0;
3/08/2024 1:00;18,2;6,6;0,8;159;7,4;20;27,4;0,5;0,54;2,7;0;13,6;565;70;0;0;
3/08/2024 2:00;18,7;6,4;0,6;186;12,4;20,6;33,1;0,6;0,57;2,1;0;13,2;565;70;0;0;
3/08/2024 3:00;19,5;5,9;0;217;8,5;18,5;27;0,6;0,5;3,2;0;12,7;565;71;0;0;
3/08/2024 4:00;20,2;7,3;0;233;20,8;20,3;41,1;1,1;0,55;1,6;0;12,3;565;74;0;0;
3/08/2024 5:00;15,1;6,6;0,5;282;49,5;19,6;69,2;1,3;0,8;1,5;0;11,7;565;77;0;0;
3/08/2024 6:00;28,3;7;0,6;247;63,1;21,5;84,7;1,5;1,03;1,3;0;12,1;565;74;0;1;
3/08/2024 7:00;25,6;10,6;0,6;304;67;24;91,1;1,9;1,31;1,5;0;13;565;72;0;57;
3/08/2024 8:00;35,5;12,6;1,5;323;120,9;33,2;154,1;2,8;2,16;2,3;0;13,8;566;74;0;157;
3/08/2024 9:00;60,9;24,6;1,3;311;54,9;30,9;85,8;1,7;1,34;4,1;0;14,3;566;77;0;289;
3/08/2024 10:00;71,2;26,2;1,3;302;34;34;68;1,4;1,09;9,7;0;16,1;566;66;0;459;
3/08/2024 11:00;56,1;23,1;2,3;350;15,6;21,5;37,1;0,9;0,66;16,9;0;17,7;565;55;0;467;
3/08/2024 12:00;51,7;16,7;3,1;103;6,1;9,9;16;0,6;0,33;21;0;18,1;565;51;0;586;
3/08/2024 13:00;38,8;15,3;2,6;112;4,1;5,9;10;0,5;0,28;20,5;0;18,6;565;50;0;640;
3/08/2024 14:00;32,7;14,5;3,2;118;4,1;5,4;9,5;0,5;0,28;20,1;0;19;564;50;0;724;
3/08/2024 15:00;25;14,1;2,2;152;4,1;6,4;10,5;0,5;0,3;19,9;0;20,1;564;45;0;556;
3/08/2024 16:00;21,9;11,8;2,7;100;3,1;6,8;9,9;0,6;0,33;18,8;0;19,7;563;46;0;223;
3/08/2024 17:00;19,5;9,3;2,4;122;3,9;5,9;9,7;0,5;0,26;18,7;0;19,6;563;44;0;392;
3/08/2024 18:00;15,3;6,8;1,9;90;3,4;5,9;9,3;0,5;0,26;18,5;0;19;563;45;0;104;
3/08/2024 19:00;11;4,7;1,7;141;4,2;13,6;17,9;0,6;0,53;12,4;0;17,9;564;51;0;1;
3/08/2024 20:00;7,6;3,4;1,5;177;5,6;17,1;22,7;0,6;0,61;8,8;0;16,5;564;59;0;0;
3/08/2024 21:00;5,3;2,5;1,2;227;8,4;22,6;30,9;1,1;0,75;6,1;0;15,6;565;67;0;0;
3/08/2024 22:00;15,5;1,9;0,9;234;10,9;25,4;36,3;1;0,92;3,4;0;15,2;565;71;0;0;
3/08/2024 23:00;15,8;1,9;0,6;212;13,7;24,9;38,6;1;0,76;3,1;0;14,9;565;70;0;0;
4/08/2024 0:00;26,9;8,6;0,7;145;11;25,3;36,3;0,8;0,75;2,1;0;14,5;565;71;0;0;
4/08/2024 1:00;19,2;7,6;0;269;34,8;25,4;60,3;1;1,14;1,6;0;13,7;565;74;0;0;
4/08/2024 2:00;16,5;6,8;0,9;308;62,4;25,8;88,2;1,4;1,56;1,5;0;13,3;565;80;0;0;
4/08/2024 3:00;28,8;6,8;0,6;264;58,7;26,8;85,5;1,5;1,4;1,3;0;13,4;564;82;0;0;
4/08/2024 4:00;41;13,9;0,8;302;31;23,1;54,1;1,5;0,77;1,2;0;13,2;564;76;0;0;
4/08/2024 5:00;34,8;13,9;1,1;322;35,1;23,2;58,2;1,6;0,82;1,9;0;13,3;564;82;0;0;
4/08/2024 6:00;34,6;16,3;1;295;28,5;22,1;50,6;2,6;0,69;1,5;0;12,8;564;87;0;0;
4/08/2024 7:00;32,8;14,7;0,5;284;39,9;22,2;62,1;3,6;0,93;2;0;13,3;565;85;0;41;
4/08/2024 8:00;35,4;16,7;0,5;290;54,1;26,3;80,4;4,1;1,19;4,1;0;14,6;565;78;0;218;
4/08/2024 9:00;50;23;1;198;18,3;20,3;38,5;2,1;0,58;14,3;0;17,1;565;55;0;411;
4/08/2024 10:00;37,5;16,7;1,3;237;6,6;11,5;18,1;1;0,33;23,1;0;18,7;565;43;0;764;
4/08/2024 11:00;33,5;22;2,6;54;1,7;3,5;5,1;0,7;0,16;27,1;0;20,4;565;34;0;944;
4/08/2024 12:00;24,3;16,8;2,5;100;2,1;4,1;6,3;0,7;0,21;24;0;20,7;564;38;0;751;
4/08/2024 13:00;20,2;20,2;2,5;130;2,7;3,7;6,5;0,7;0,2;22,8;0;20,9;564;39;0;796;
4/08/2024 14:00;0;25,6;2,7;116;2,7;3,7;6,4;0,8;0,2;21,9;0;20,9;564;41;0;589;
4/08/2024 15:00;23,7;18,2;2,5;105;3,4;4,8;8,2;0,8;0,2;22,2;0;21,1;563;39;0;520;
4/08/2024 16:00;17,4;15,7;2,5;108;2,2;3,7;5,8;0,7;0,18;24,9;0;21,3;563;35;0;507;
4/08/2024 17:00;16;11,8;1,7;284;2,5;7,6;10,1;0,9;0,33;25,4;0;20,6;563;45;0;264;
4/08/2024 18:00;19;8,7;1,5;309;1,9;10;11,8;1;0,38;23,2;0;19,4;563;51;0;87;
4/08/2024 19:00;25,8;9;1,8;290;2,4;25,6;28;1,4;0,78;12,2;0;16,8;564;82;0;2;
4/08/2024 20:00;17,8;11,9;1,4;287;7,1;33,5;40,6;1,5;1,16;4,4;0;15,9;564;87;0;0;
4/08/2024 21:00;35,5;16,3;0,9;280;18,7;31,2;49,9;2;1,11;1,9;0;16,1;565;64;0;0;
4/08/2024 22:00;27,9;12,3;0,9;201;11;25;36;1,5;0,73;6,1;0;16,1;565;62;0;0;
4/08/2024 23:00;32,1;10,5;1,3;282;3,2;21,1;24,3;1,1;0,53;6,4;0;15,7;565;73;0;0;
5/08/2024 0:00;30,4;16,1;1,7;316;10,8;37,2;48;1,5;0,7;2,7;0;14,8;565;90;0;0;
5/08/2024 1:00;41,7;21;1;299;1,9;29,8;31,8;0,9;0,47;6,2;0;14,3;565;96;1,5;0;
5/08/2024 2:00;36;15,4;1,1;306;0,7;13,2;13,9;0,9;0,24;9,8;0;13,5;565;95;1,2;0;
5/08/2024 3:00;31,2;20,8;0,9;251;0,7;13,4;14,1;0,8;0,22;10,2;0;13,1;565;97;0,3;0;
5/08/2024 4:00;24,6;14,7;0,5;346;0,6;9,9;10,5;0,8;0,19;11,8;0;13;564;96;0;0;
5/08/2024 5:00;21,9;12,9;0,8;335;0,8;15,9;16,8;0,8;0,27;8,1;0;13,2;564;95;0,1;0;
5/08/2024 6:00;16,1;13,7;1,4;341;9,5;22;31,4;0,8;0,5;2,9;0;13,3;565;94;0;1;
5/08/2024 7:00;12,6;9,9;0,7;317;37,1;26,2;63,3;0,8;1,01;3,1;0;13,7;565;89;0;97;
5/08/2024 8:00;20,5;7,6;0,8;282;32,2;27;59,2;1;1,21;6,5;0;15,6;565;78;0;318;
5/08/2024 9:00;25,9;15,4;0,9;306;27,4;28,6;56;1,1;1,13;11,1;0;16,8;565;69;0;553;
5/08/2024 10:00;20,7;16,3;2,6;285;11,2;14,9;26;1;0,49;14,9;0;18;565;58;0;618;
5/08/2024 11:00;22,3;12,4;3,3;143;5,8;7,3;13,1;0,8;0,26;16,6;0;18;565;56;0;668;
5/08/2024 12:00;16,5;9,6;2,3;147;3,7;4,5;8,2;0,7;0,2;18,3;0;19,6;565;50;0;1005;
5/08/2024 13:00;22,7;10,1;2,1;78;3,6;6,7;10,3;0,8;0,26;17,1;0;19,6;564;49;0;391;
5/08/2024 14:00;19,4;8,2;1,7;260;5,9;13,8;19,7;0,9;0,45;12,7;0;18,6;564;60;1,5;122;
5/08/2024 15:00;16,7;11,8;2,3;156;9,8;13,4;23,2;0,9;0,48;9;0;16,1;564;82;1;120;
5/08/2024 16:00;11,6;8,2;1,8;165;16,1;18,9;35;0,9;0,64;7,7;0;16;563;77;0,1;94;
5/08/2024 17:00;14;5,7;1,9;166;11,1;16,8;28;0,9;0,55;9,7;0;16,3;564;70;0;112;
5/08/2024 18:00;12,6;4,9;2,1;137;8,5;13,4;21,9;0,8;0,5;10,4;0;16,1;564;70;0;55;
5/08/2024 19:00;8,9;4,3;2,1;149;10,1;16,2;26,3;0,7;0,64;8,3;0;15,5;564;72;0;1;
5/08/2024 20:00;8,1;8,1;1,5;171;8;15,6;23,7;0,8;0,62;6,9;0;15,1;565;76;0;0;
5/08/2024 21:00;11,1;7;1,1;164;6,3;17,7;24;0,8;0,56;6,4;0;15,1;565;75;0;0;
5/08/2024 22:00;13,1;6,3;0,5;186;8,6;20,3;28,9;1,1;0,67;3,3;0;14,6;565;79;0;0;
5/08/2024 23:00;9,8;5,6;0,4;240;26,4;21,7;48,1;1,1;1,07;1,6;0;14,1;566;82;0;0;
6/08/2024 0:00;17;5;0,6;216;25,3;19,5;44,8;1,5;0,75;1;0;14,1;566;79;0;0;
6/08/2024 1:00;14,4;4,4;1,1;234;4,3;15,2;19,5;0,9;0,25;4,2;0;13,7;565;82;0;0;
6/08/2024 2:00;17,6;4,1;0,4;303;0,9;11,4;12,3;0,8;0,2;5,8;0;13,9;565;82;0;0;
6/08/2024 3:00;14,8;4,1;0,6;248;1,4;10,4;11,8;0,8;0,18;8,1;0;14;565;80;0;0;
6/08/2024 4:00;15,9;3,8;0,5;211;1,2;10,1;11,3;0,7;0,18;7,7;0;13,5;564;82;0;0;
6/08/2024 5:00;14,4;3,8;0,7;240;9,1;14,4;23,5;0,7;0,33;5,1;0;13,2;564;84;0;0;
6/08/2024 6:00;15,3;4,2;1,1;278;71,8;22,9;94,7;1,3;1,37;1;0;12,7;565;91;0;1;
6/08/2024 7:00;26,3;5,2;0,6;230;40,3;21,2;61,5;1,1;1,03;3,6;0;13,4;565;83;0;48;
6/08/2024 8:00;32,5;5;0;251;31,7;22,1;53,8;1,5;1,33;3,6;0;14,9;565;76;0;164;
6/08/2024 9:00;35,3;6,3;0,9;206;40,8;35;75,7;1,9;2,89;5,8;0;15,9;566;71;0;297;
6/08/2024 10:00;118,5;24,6;1,3;251;22,2;23,5;45,7;1,2;0,86;10,3;0;17,5;565;62;0;506;
6/08/2024 11:00;82;22,7;2,1;168;8;8;16;0,8;0,34;13,6;0;18,5;565;55;0;466;
6/08/2024 12:00;46,5;17,3;3,5;151;5,4;5,7;11,1;0,7;0,31;14,1;0;18,6;565;56;0;681;
6/08/2024 13:00;27,9;12,9;3,4;139;7,4;6,4;13,8;0,7;0,32;14,8;0;18,8;564;56;0;825;
6/08/2024 14:00;23,9;16,9;4,4;145;4,2;3,8;8;0,7;0,29;15,7;0;19;564;57;0;1060;
6/08/2024 15:00;20,8;12,5;3,9;137;5,2;4,4;9,6;0,8;0,29;14,8;0;19,5;563;53;0;978;
6/08/2024 16:00;17,4;8,9;3,6;141;7;6,4;13,3;0,8;0,34;14,5;0;18,9;563;52;0;401;
6/08/2024 17:00;13,5;7;2,5;165;6,6;8,1;14,7;0,8;0,39;14,3;0;18,8;563;52;0;321;
6/08/2024 18:00;13,2;5;1,1;217;9,6;15,4;25;0,8;0,63;9,3;0;17,4;563;57;0;45;
6/08/2024 19:00;10,4;3,5;2,5;159;6;13,8;19,8;0,7;0,55;13,2;0;16,3;564;52;0;1;
6/08/2024 20:00;9;2,6;2,2;156;6,7;16,8;23,5;0,7;0,66;12,5;0;15,5;564;55;0;0;
6/08/2024 21:00;8,9;2;1,6;178;5,2;16,2;21,4;0,7;0,56;11,9;0;14,7;565;62;0;0;
6/08/2024 22:00;9,6;6,1;1,4;161;4,2;20,5;24,7;0,7;0,66;11,6;0;14,6;565;57;0;0;
6/08/2024 23:00;19,6;5,5;1;233;9,2;27,6;36,8;0,8;0,93;3,5;0;13,9;565;64;0;0;
7/08/2024 0:00;22,1;4,8;1,1;182;4,2;21,2;25,5;0,6;0,59;6,9;0;13,4;565;63;0;0;
